Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
MAM. Ayhan,FC Schalke 04,1,0,46,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
N. Oliveira Kisilowski,SSV Jahn Regensburg,6,8,47,0,,0,0,0.0,,0.0,0,0,1,0,0,0,10,10,0,0,0,0,Defender
TZT. Zobel,Erzgebirge Aue,2,0,48,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
EEE. Egouli,Fortuna Düsseldorf,1,0,49,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
F. Sánchez,FC Schalke 04,28,383,50,0,4.0,0,0,0.0,,0.0,8,13,11,12,1,27,284,250,41,2,0,0,Defender
TAT. Arnold,Darmstadt 98,4,0,51,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
N. Seidel,SSV Jahn Regensburg,31,415,52,0,4.0,1,0,0.0,,0.0,6,21,5,13,1,23,264,221,34,0,0,0,Defender
L. Wurm,SSV Jahn Regensburg,24,1777,53,0,12.0,4,1,0.0,,0.0,44,100,31,45,4,114,663,509,127,8,1,6,Defender
TTT. Toure,FC Schalke 04,1,23,54,0,1.0,0,0,0.0,,0.0,1,0,1,0,0,2,13,11,2,0,0,1,Defender
KKK. Krumme,SC Paderborn 07,2,1,55,0,,0,0,0.0,,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Defender
R. Pinto Pedrosa,Karlsruher SC,29,373,56,1,1.0,0,0,0.0,,0.0,13,7,2,4,1,33,97,74,11,8,0,2,Defender
J. Pauli,SG Dynamo Dresden,21,1213,57,0,6.0,0,0,0.0,,0.0,27,38,16,14,4,51,790,703,57,3,1,2,Defender
EPE. Porstner,1. FC Nürnberg,2,1,58,0,,0,0,0.0,,0.0,1,0,0,0,0,1,0,0,0,0,0,0,Defender
