Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
A. Osambela,Osasuna,4,0,1467,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
L. Yamal,Barcelona,35,2861,1468,13,144.0,47,9,9.8122,9.89,11.6123,42,3,16,1,46,264,1414,1116,62,108,28,65,Midfielder
Y. Enríquez,Deportivo Alavés,6,0,1469,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
P. Canales,Athletic Club,21,259,1470,0,3.0,0,0,0.1898,0.19,0.2333,3,2,1,0,1,10,97,85,5,16,1,6,Midfielder
M. Jauregizar,Athletic Club,36,2243,1471,1,21.0,8,2,1.0798,1.071,1.1621,84,34,29,35,5,180,1089,897,115,27,2,23,Midfielder
E. Buján,Athletic Club,3,10,1472,0,,0,0,0.0,,0.0,0,0,0,0,0,1,4,4,0,1,0,0,Midfielder
M. Bernal,Barcelona,3,243,1473,0,2.0,1,0,0.0672,0.067,0.0846,8,4,1,1,1,14,160,148,10,0,0,1,Midfielder
OOso,Sevilla,4,0,1474,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
JSJ. Salas,Mallorca,15,44,1475,0,2.0,0,0,0.0434,0.057,0.0843,3,0,0,1,2,7,25,20,0,1,0,0,Midfielder
M. Domenech,Mallorca,22,305,1476,0,8.0,2,0,0.6839,0.728,0.27,4,2,0,8,3,14,45,32,2,4,0,5,Midfielder
LNL. Núñez,Valencia,1,0,1477,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
