Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
L. Ferguson,Bologna,24,973,3279,1,6.0,2,1,0.9578,0.169,0.7371,24,9,5,16,2,64,626,557,44,18,2,14,Midfielder
F. Anjorin,Torino,22,1117,3280,3,23.0,7,2,0.8577,0.878,1.1313,29,18,13,9,4,73,422,351,38,17,5,17,Midfielder
B. Gilmour,Napoli,35,1178,3281,1,9.0,1,0,0.5056,0.505,1.901,24,21,9,9,6,54,888,793,58,18,1,21,Midfielder
S. Sohm,Bologna,36,2909,3282,0,33.0,12,4,3.1328,3.076,2.0411,28,34,26,29,3,99,1177,1012,64,15,2,18,Midfielder
A. Harroui,Hellas Verona,11,462,3283,2,15.0,4,1,2.1587,2.19,0.5755,9,4,2,8,3,26,189,155,8,9,2,5,Midfielder
M. Frendrup,Genoa,36,3107,3284,0,30.0,9,2,1.6701,1.597,0.7729,102,49,47,31,7,172,1231,1057,64,3,0,14,Midfielder
A. Zanoli,Udinese,35,1714,3285,0,11.0,3,1,0.4332,0.433,1.095,29,33,12,20,4,87,399,287,31,65,0,19,Midfielder
N. Zortea,Bologna,35,2637,3286,2,33.0,10,6,3.0682,3.082,2.2091,29,39,17,16,10,102,642,473,49,118,6,28,Midfielder
M. Adopo,Cagliari,36,2327,3287,1,19.0,4,1,1.0341,1.087,1.2593,55,25,26,28,6,115,932,782,39,8,3,19,Midfielder
T. Pobega,Bologna,30,1133,3288,2,23.0,8,2,1.8014,1.802,0.8102,33,15,14,14,7,63,439,367,40,8,1,12,Midfielder
M. Brescianini,Fiorentina,34,1010,3289,2,20.0,8,4,3.128,3.128,0.6944,18,6,2,12,6,47,396,327,17,18,3,7,Midfielder
A. Di Pardo,Sampdoria,1,0,3290,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
S. Ricci,Milan,35,2836,3291,1,22.0,7,1,1.2565,1.258,1.1588,35,44,25,19,7,125,1297,1165,96,30,0,15,Midfielder
M. Ellertsson,Genoa,37,2480,3292,2,21.0,5,2,1.1421,1.145,1.7752,58,61,17,16,11,134,526,384,40,28,4,20,Midfielder
B. Steinn Bjarkason,Venezia,25,171,3293,0,,0,0,0.0,,0.1539,3,4,3,0,0,12,75,68,2,7,0,1,Midfielder
N. Rovella,Juventus,34,2657,3294,3,27.0,8,0,1.4995,1.5,2.0799,83,41,45,11,8,143,1955,1777,169,37,6,31,Midfielder
L. Belardinelli,Empoli,6,0,3295,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Midfielder
Y. Fofana,Milan,35,2509,3296,6,36.0,5,1,1.3211,1.313,2.6274,56,22,19,11,14,98,1427,1232,103,10,5,23,Midfielder
Éderson,Atalanta,37,2888,3297,1,39.0,12,4,4.0729,4.055,4.829,52,34,35,54,8,181,1932,1685,155,23,6,39,Midfielder
T. Suslov,Hellas Verona,30,2069,3298,1,31.0,7,0,1.5867,1.585,1.7201,54,15,18,4,8,159,459,357,58,49,4,27,Midfielder
P. Masini,Genoa,37,1544,3299,0,8.0,1,1,0.407,0.44,0.4187,54,34,15,30,2,140,620,493,49,26,0,6,Midfielder
M. Koné,Roma,35,2582,3300,1,34.0,9,2,3.3416,3.359,1.5454,41,28,24,23,14,177,1268,1158,55,2,2,21,Midfielder
M. Felici,Cagliari,36,923,3301,3,10.0,6,0,0.6067,0.606,0.7176,17,4,7,7,3,60,243,177,5,25,2,10,Midfielder
G. Isaksen,Lazio,36,2155,3302,2,53.0,24,4,4.7614,4.793,2.7064,16,18,10,13,14,117,636,540,37,105,4,35,Midfielder
J. Onana,Genoa,12,298,3303,0,1.0,0,0,0.0164,0.016,0.0449,12,7,4,6,1,22,133,108,17,1,0,2,Midfielder
L. Samardžić,Atalanta,37,1149,3304,1,33.0,13,2,2.0516,1.969,4.0298,21,3,2,4,13,62,627,524,59,60,4,36,Midfielder
Y. Musah,Atalanta,34,1581,3305,2,22.0,5,0,1.8533,1.938,1.4421,27,8,7,8,5,73,678,603,42,24,3,23,Midfielder
E. Le Fée,Roma,15,319,3306,0,4.0,2,0,0.2275,0.228,0.2327,7,2,5,2,1,18,253,222,13,7,0,3,Midfielder
N. Zalewski,Roma,31,982,3307,1,10.0,3,1,0.5176,0.517,2.3968,15,8,6,9,1,57,417,348,29,52,5,21,Midfielder
K. Asllani,Torino,36,1007,3308,2,16.0,5,2,2.4772,0.901,1.8467,14,10,8,4,6,38,926,852,91,43,2,14,Midfielder
O. Zarraga,Udinese,30,893,3309,0,6.0,1,1,0.3992,0.399,0.5856,19,8,2,6,2,33,264,231,19,20,1,7,Midfielder
F. Miretti,Juventus,27,1694,3310,3,24.0,6,3,3.1703,3.113,2.1293,28,8,7,12,9,118,493,395,46,61,4,23,Midfielder
T. Baldanzi,Roma,38,848,3311,1,20.0,4,1,1.4373,1.441,0.814,12,8,6,1,14,46,344,293,8,7,2,10,Midfielder
