,Position,League,Name,Team,playerProfile,Category,Score
5308,Defender,Bundesliga,C. Zesiger,VfL Wolfsburg,Centerback,Defending,68.04
5309,Defender,Bundesliga,W. Anton,Borussia Dortmund,Centerback,Defending,70.0
5310,Defender,Bundesliga,J. Ryerson,Borussia Dortmund,Fullback,Defending,36.64
5311,Defender,Bundesliga,Bernardo,TSG Hoffenheim,Centerback,Defending,79.82
5312,Defender,Bundesliga,D. Doekhi,1. FC Union Berlin,Centerback,Defending,59.88
5313,Defender,Bundesliga,E. Mašović,VfL Bochum 1848,Centerback,Defending,63.82
5314,Defender,Bundesliga,J. Mæhle,VfL Wolfsburg,Fullback,Defending,39.29
5315,Defender,Bundesliga,M. Leitsch,1. FSV Mainz 05,Centerback,Defending,71.24
5316,Defender,Bundesliga,A. Davies,FC Bayern München,Fullback,Defending,32.52
5317,Defender,Bundesliga,D. Leite,1. FC Union Berlin,Centerback,Defending,85.43
5318,Defender,Bundesliga,D. Raum,RB Leipzig,Fullback,Defending,32.51
5319,Defender,Bundesliga,J. Chabot,VfB Stuttgart,Centerback,Defending,71.21
5320,Defender,Bundesliga,E. Tapsoba,Bayer 04 Leverkusen,Centerback,Defending,41.89
5321,Defender,Bundesliga,D. Köhn,1. FC Union Berlin,Fullback,Defending,24.35
5322,Defender,Bundesliga,K. Schlotterbeck,FC Augsburg,Centerback,Defending,56.41
5323,Defender,Bundesliga,M. Kim,FC Bayern München,Centerback,Defending,59.35
5324,Defender,Bundesliga,S. N'Soki,1. FC Union Berlin,Centerback,Defending,65.15
5325,Defender,Bundesliga,J. Vagnoman,VfB Stuttgart,Fullback,Defending,29.84
5326,Defender,Bundesliga,R. Hendriks,VfB Stuttgart,Centerback,Defending,67.84
5327,Defender,Bundesliga,M. Jenz,VfL Wolfsburg,Centerback,Defending,85.56
5328,Defender,Bundesliga,R. Kristensen,Eintracht Frankfurt,Fullback,Defending,47.93
5329,Defender,Bundesliga,J. Stanišić,FC Bayern München,Fullback,Defending,32.24
5330,Defender,Bundesliga,M. Bauer,Arminia Bielefeld,Centerback,Defending,58.18
5331,Defender,Bundesliga,N. Schlotterbeck,Borussia Dortmund,Centerback,Defending,54.5
5332,Defender,Bundesliga,V. Gendrey,TSG Hoffenheim,Fullback,Defending,51.29
5333,Defender,Bundesliga,A. Theate,Eintracht Frankfurt,Centerback,Defending,64.32
5334,Defender,Bundesliga,C. Lukeba,RB Leipzig,Centerback,Defending,55.79
5335,Defender,Bundesliga,K. Fischer,VfL Wolfsburg,Fullback,Defending,54.84
5336,Defender,Bundesliga,J. Scally,Borussia M'gladbach,Fullback,Defending,35.17
5337,Defender,Bundesliga,E. Chadaille Bitshiabu,RB Leipzig,Centerback,Defending,75.64
5338,Defender,Bundesliga,N. Collins,Eintracht Frankfurt,Centerback,Defending,60.05
5339,Defender,Bundesliga,L. Ullrich,Borussia M'gladbach,Fullback,Defending,45.02
5340,Defender,Bundesliga,L. Querfeld,1. FC Union Berlin,Centerback,Defending,61.67
5341,Defender,Bundesliga,A. Chaves,FC Augsburg,Centerback,Defending,79.83
5342,Defender,Bundesliga,M. Rosenfelder,SC Freiburg,Centerback,Defending,50.04
5343,Defender,Bundesliga,J. Makengo,SC Freiburg,Fullback,Defending,49.55
5344,Defender,Bundesliga,T. Oermann,Bayer 04 Leverkusen,Centerback,Defending,43.34
5345,Defender,Bundesliga,K. Nedeljković,RB Leipzig,Fullback,Defending,33.45
5346,Defender,Bundesliga,N. Brown,Eintracht Frankfurt,Fullback,Defending,45.65
5347,Defender,Bundesliga,Arthur,Bayer 04 Leverkusen,Fullback,Defending,52.23
5348,Defender,Bundesliga,K. Koulierakis,VfL Wolfsburg,Centerback,Defending,64.0
5349,Defender,Bundesliga,F. Jeltsch,VfB Stuttgart,Centerback,Defending,62.72
5350,Forward,Bundesliga,A. Kramarić,TSG Hoffenheim,Creative Forward,Defending,39.88
5351,Forward,Bundesliga,H. Kane,FC Bayern München,Target Man,Defending,33.18
5352,Forward,Bundesliga,M. Gregoritsch,FC Augsburg,Target Man,Defending,41.06
5353,Forward,Bundesliga,T. Kleindienst,Borussia M'gladbach,Target Man,Defending,68.52
5354,Forward,Bundesliga,G. Holtmann,VfL Bochum 1848,Creative Forward,Defending,92.16
5355,Forward,Bundesliga,H. Tabaković,Borussia M'gladbach,Target Man,Defending,31.64
5356,Forward,Bundesliga,L. Höler,SC Freiburg,Target Man,Defending,81.07
5357,Forward,Bundesliga,P. Schick,Bayer 04 Leverkusen,Target Man,Defending,35.59
5358,Forward,Bundesliga,S. Guirassy,Borussia Dortmund,Target Man,Defending,31.24
5359,Forward,Bundesliga,P. Hofmann,VfL Bochum 1848,Target Man,Defending,46.84
5360,Forward,Bundesliga,M. Bülter,1. FC Köln,Creative Forward,Defending,47.77
5361,Forward,Bundesliga,J. Lee,1. FSV Mainz 05,Creative Forward,Defending,86.52
5362,Forward,Bundesliga,O. Burke,1. FC Union Berlin,Target Man,Defending,59.81
5363,Forward,Bundesliga,D. Undav,VfB Stuttgart,Target Man,Defending,40.76
5364,Forward,Bundesliga,P. Tietz,1. FSV Mainz 05,Target Man,Defending,49.6
5365,Forward,Bundesliga,A. Claude-Maurice,FC Augsburg,Target Man,Defending,86.11
5366,Forward,Bundesliga,J. Wind,VfL Wolfsburg,Target Man,Defending,43.08
5367,Forward,Bundesliga,M. Terrier,Bayer 04 Leverkusen,Creative Forward,Defending,41.34
5368,Forward,Bundesliga,E. Demirović,VfB Stuttgart,Target Man,Defending,39.99
5369,Forward,Bundesliga,S. Machino,Borussia M'gladbach,Target Man,Defending,44.15
5370,Forward,Bundesliga,J. Burkardt,Eintracht Frankfurt,Target Man,Defending,37.95
5371,Forward,Bundesliga,K. Adeyemi,Borussia Dortmund,Creative Forward,Defending,75.23
5372,Forward,Bundesliga,A. Ilić,1. FC Union Berlin,Target Man,Defending,42.7
5373,Forward,Bundesliga,A. Hložek,TSG Hoffenheim,Target Man,Defending,60.69
5374,Forward,Bundesliga,B. Hollerbach,1. FSV Mainz 05,Target Man,Defending,64.41
5375,Forward,Bundesliga,P. Nebel,1. FSV Mainz 05,Creative Forward,Defending,82.22
5376,Forward,Bundesliga,M. Beier,Borussia Dortmund,Creative Forward,Defending,78.57
5377,Forward,Bundesliga,T. Tomás,VfB Stuttgart,Target Man,Defending,81.52
5378,Forward,Bundesliga,A. Sieb,1. FSV Mainz 05,Target Man,Defending,61.03
5379,Forward,Bundesliga,N. Weiper,1. FSV Mainz 05,Target Man,Defending,48.57
5380,Forward,Bundesliga,M. Moerstedt,TSG Hoffenheim,Target Man,Defending,45.6
5381,Goalkeeper,Bundesliga,M. Neuer,FC Bayern München,Sweeper Keeper,Defending,0.0
5382,Goalkeeper,Bundesliga,P. Gulácsi,RB Leipzig,Sweeper Keeper,Defending,0.0
5383,Goalkeeper,Bundesliga,O. Baumann,TSG Hoffenheim,Goalkeeper,Defending,0.0
5384,Goalkeeper,Bundesliga,T. Horn,VfL Bochum 1848,Goalkeeper,Defending,0.0
5385,Goalkeeper,Bundesliga,P. Drewes,Borussia Dortmund,Goalkeeper,Defending,0.0
5386,Goalkeeper,Bundesliga,M. Müller,VfL Wolfsburg,Goalkeeper,Defending,0.0
5387,Goalkeeper,Bundesliga,F. Rønnow,1. FC Union Berlin,Goalkeeper,Defending,0.0
5388,Goalkeeper,Bundesliga,R. Zentner,1. FSV Mainz 05,Goalkeeper,Defending,0.0
5389,Goalkeeper,Bundesliga,M. Zetterer,Eintracht Frankfurt,Sweeper Keeper,Defending,0.0
5390,Goalkeeper,Bundesliga,G. Kobel,Borussia Dortmund,Sweeper Keeper,Defending,0.0
5391,Goalkeeper,Bundesliga,J. Omlin,Bayer 04 Leverkusen,Goalkeeper,Defending,0.0
5392,Goalkeeper,Bundesliga,M. Nicolas,Borussia M'gladbach,Sweeper Keeper,Defending,0.0
5393,Goalkeeper,Bundesliga,A. Nübel,VfB Stuttgart,Sweeper Keeper,Defending,0.0
5394,Goalkeeper,Bundesliga,F. Dahmen,FC Augsburg,Goalkeeper,Defending,0.0
5395,Goalkeeper,Bundesliga,F. Müller,SC Freiburg,Goalkeeper,Defending,0.0
5396,Goalkeeper,Bundesliga,K. Grabara,VfL Wolfsburg,Goalkeeper,Defending,0.0
5397,Goalkeeper,Bundesliga,L. Philipp,TSG Hoffenheim,Goalkeeper,Defending,0.0
5398,Goalkeeper,Bundesliga,N. Labrović,FC Augsburg,Goalkeeper,Defending,0.0
5399,Goalkeeper,Bundesliga,N. Atubolu,SC Freiburg,Goalkeeper,Defending,0.0
5400,Goalkeeper,Bundesliga,J. Urbig,FC Bayern München,Sweeper Keeper,Defending,0.0
5401,Goalkeeper,Bundesliga,K. Santos,Eintracht Frankfurt,Goalkeeper,Defending,0.0
5402,Midfielder,Bundesliga,C. Trimmel,1. FC Union Berlin,Attacking Midfielder,Defending,74.48
5403,Midfielder,Bundesliga,N. Höfler,SC Freiburg,Defensive Midfielder,Defending,96.1
5404,Midfielder,Bundesliga,M. Götze,Eintracht Frankfurt,Attacking Midfielder,Defending,45.13
5405,Midfielder,Bundesliga,K. Kampl,RB Leipzig,Defensive Midfielder,Defending,61.29
5406,Midfielder,Bundesliga,K. Stöger,Borussia M'gladbach,Attacking Midfielder,Defending,66.57
5407,Midfielder,Bundesliga,A. Losilla,VfL Bochum 1848,Defensive Midfielder,Defending,81.31
5408,Midfielder,Bundesliga,M. Sabitzer,Borussia Dortmund,Defensive Midfielder,Defending,52.06
5409,Midfielder,Bundesliga,P. Mwene,1. FSV Mainz 05,Defensive Midfielder,Defending,61.14
5410,Midfielder,Bundesliga,E. Can,Borussia Dortmund,Defensive Midfielder,Defending,75.37
5411,Midfielder,Bundesliga,M. Arnold,VfL Wolfsburg,Attacking Midfielder,Defending,61.15
5412,Midfielder,Bundesliga,R. Khedira,1. FC Union Berlin,Defensive Midfielder,Defending,78.42
5413,Midfielder,Bundesliga,S. Widmer,1. FSV Mainz 05,Defensive Midfielder,Defending,70.02
5414,Midfielder,Bundesliga,R. Andrich,Bayer 04 Leverkusen,Defensive Midfielder,Defending,58.73
5415,Midfielder,Bundesliga,J. Haberer,1. FC Union Berlin,Defensive Midfielder,Defending,70.4
5416,Midfielder,Bundesliga,Y. Gerhardt,VfL Wolfsburg,Defensive Midfielder,Defending,69.5
5417,Midfielder,Bundesliga,V. Grifo,SC Freiburg,Attacking Midfielder,Defending,27.12
5418,Midfielder,Bundesliga,A. Grimaldo,Bayer 04 Leverkusen,Attacking Midfielder,Defending,36.3
5419,Midfielder,Bundesliga,L. Goretzka,FC Bayern München,Defensive Midfielder,Defending,63.5
5420,Midfielder,Bundesliga,M. Bero,VfL Bochum 1848,Attacking Midfielder,Defending,59.25
5421,Midfielder,Bundesliga,S. Gnabry,FC Bayern München,Attacking Midfielder,Defending,33.41
5422,Midfielder,Bundesliga,J. Brandt,Borussia Dortmund,Attacking Midfielder,Defending,26.35
5423,Midfielder,Bundesliga,M. Wolf,FC Augsburg,Attacking Midfielder,Defending,55.79
5424,Midfielder,Bundesliga,J. Kimmich,FC Bayern München,Attacking Midfielder,Defending,46.57
5425,Midfielder,Bundesliga,F. Honorat,Borussia M'gladbach,Attacking Midfielder,Defending,35.76
5426,Midfielder,Bundesliga,N. Amiri,1. FSV Mainz 05,Attacking Midfielder,Defending,48.91
5427,Midfielder,Bundesliga,R. Skov,1. FC Union Berlin,Attacking Midfielder,Defending,49.07
5428,Midfielder,Bundesliga,D. Giannoulis,FC Augsburg,Attacking Midfielder,Defending,71.53
5429,Midfielder,Bundesliga,K. Miyoshi,VfL Bochum 1848,Attacking Midfielder,Defending,31.57
5430,Midfielder,Bundesliga,M. Eggestein,SC Freiburg,Defensive Midfielder,Defending,68.55
5431,Midfielder,Bundesliga,E. Skhiri,Eintracht Frankfurt,Defensive Midfielder,Defending,66.17
5432,Midfielder,Bundesliga,R. Doan,Eintracht Frankfurt,Attacking Midfielder,Defending,51.31
5433,Midfielder,Bundesliga,S. Özcan,Borussia Dortmund,Defensive Midfielder,Defending,69.95
5434,Midfielder,Bundesliga,A. García,Bayer 04 Leverkusen,Attacking Midfielder,Defending,42.09
5435,Midfielder,Bundesliga,K. Jakić,FC Augsburg,Defensive Midfielder,Defending,68.65
5436,Midfielder,Bundesliga,M. Svanberg,VfL Wolfsburg,Attacking Midfielder,Defending,62.57
5437,Midfielder,Bundesliga,T. Skarke,1. FC Union Berlin,Attacking Midfielder,Defending,37.58
5438,Midfielder,Bundesliga,A. Karazor,VfB Stuttgart,Defensive Midfielder,Defending,71.7
5439,Midfielder,Bundesliga,J. Kamiński,1. FC Köln,Attacking Midfielder,Defending,57.29
5440,Midfielder,Bundesliga,E. Palacios,Bayer 04 Leverkusen,Attacking Midfielder,Defending,56.31
5441,Midfielder,Bundesliga,C. Baumgartner,RB Leipzig,Defensive Midfielder,Defending,62.67
5442,Midfielder,Bundesliga,E. Rexhbeçaj,FC Augsburg,Defensive Midfielder,Defending,45.91
5443,Midfielder,Bundesliga,A. Caci,1. FSV Mainz 05,Attacking Midfielder,Defending,65.01
5444,Midfielder,Bundesliga,R. Baku,RB Leipzig,Defensive Midfielder,Defending,64.04
5445,Midfielder,Bundesliga,R. Hack,Borussia M'gladbach,Attacking Midfielder,Defending,26.84
5446,Midfielder,Bundesliga,A. Schäfer,1. FC Union Berlin,Defensive Midfielder,Defending,88.63
5447,Midfielder,Bundesliga,C. Führich,VfB Stuttgart,Attacking Midfielder,Defending,21.58
5448,Midfielder,Bundesliga,L. Maloney,1. FSV Mainz 05,Defensive Midfielder,Defending,88.78
5449,Midfielder,Bundesliga,A. Stiller,VfB Stuttgart,Attacking Midfielder,Defending,58.33
5450,Midfielder,Bundesliga,F. Nmecha,Borussia Dortmund,Defensive Midfielder,Defending,74.23
5451,Midfielder,Bundesliga,P. Osterhage,SC Freiburg,Defensive Midfielder,Defending,55.76
5452,Midfielder,Bundesliga,N. Tella,Bayer 04 Leverkusen,Attacking Midfielder,Defending,24.17
5453,Midfielder,Bundesliga,W. Jeong,1. FC Union Berlin,Attacking Midfielder,Defending,34.0
5454,Midfielder,Bundesliga,F. Rieder,FC Augsburg,Attacking Midfielder,Defending,51.97
5455,Midfielder,Bundesliga,T. Krauß,1. FC Köln,Defensive Midfielder,Defending,76.11
5456,Midfielder,Bundesliga,P. Sander,Borussia M'gladbach,Defensive Midfielder,Defending,82.24
5457,Midfielder,Bundesliga,H. Hong,1. FSV Mainz 05,Attacking Midfielder,Defending,56.18
5458,Midfielder,Bundesliga,N. N'Goumou,Borussia M'gladbach,Attacking Midfielder,Defending,50.24
5459,Midfielder,Bundesliga,N. Seiwald,RB Leipzig,Defensive Midfielder,Defending,84.35
5460,Midfielder,Bundesliga,A. Prass,TSG Hoffenheim,Attacking Midfielder,Defending,70.6
5461,Midfielder,Bundesliga,M. Olise,FC Bayern München,Attacking Midfielder,Defending,27.3
5462,Midfielder,Bundesliga,P. Treu,SC Freiburg,Defensive Midfielder,Defending,63.72
5463,Midfielder,Bundesliga,P. Wimmer,VfL Wolfsburg,Defensive Midfielder,Defending,66.0
5464,Midfielder,Bundesliga,J. Leweling,VfB Stuttgart,Attacking Midfielder,Defending,32.51
5465,Midfielder,Bundesliga,A. Knauff,Eintracht Frankfurt,Attacking Midfielder,Defending,62.52
5466,Midfielder,Bundesliga,J. Musiala,FC Bayern München,Attacking Midfielder,Defending,34.72
5467,Midfielder,Bundesliga,D. Svensson,Borussia Dortmund,Attacking Midfielder,Defending,60.9
5468,Midfielder,Bundesliga,K. Sano,1. FSV Mainz 05,Defensive Midfielder,Defending,72.1
5469,Midfielder,Bundesliga,R. Reitz,Borussia M'gladbach,Defensive Midfielder,Defending,90.1
5470,Midfielder,Bundesliga,A. Nusa,RB Leipzig,Attacking Midfielder,Defending,39.06
5471,Midfielder,Bundesliga,T. Bischof,FC Bayern München,Attacking Midfielder,Defending,84.17
5472,Midfielder,Bundesliga,H. Larsson,Eintracht Frankfurt,Defensive Midfielder,Defending,62.47
5473,Midfielder,Bundesliga,F. Krätzig,FC Bayern München,Defensive Midfielder,Defending,67.93
5474,Midfielder,Bundesliga,A. Pavlović,FC Bayern München,Defensive Midfielder,Defending,49.52
5475,Midfielder,Bundesliga,P. Wanner,FC Bayern München,Attacking Midfielder,Defending,41.69
5476,Midfielder,Bundesliga,J. Bahoya,Eintracht Frankfurt,Attacking Midfielder,Defending,55.86
5477,Midfielder,Bundesliga,O. Højlund,Eintracht Frankfurt,Defensive Midfielder,Defending,67.15
5478,Midfielder,Bundesliga,A. Vermeeren,RB Leipzig,Defensive Midfielder,Defending,65.61
5479,Midfielder,Bundesliga,F. Chaïbi,Eintracht Frankfurt,Attacking Midfielder,Defending,57.76
5480,Midfielder,Bundesliga,A. Kemlein,1. FC Union Berlin,Defensive Midfielder,Defending,41.42
5481,Midfielder,Bundesliga,T. Rothe,1. FC Union Berlin,Defensive Midfielder,Defending,82.79
5482,Midfielder,Bundesliga,M. Kömür,FC Augsburg,Attacking Midfielder,Defending,21.91
5483,Midfielder,Bundesliga,B. Dárdai,VfL Wolfsburg,Defensive Midfielder,Defending,60.84
5484,Midfielder,Bundesliga,C. Uzun,Eintracht Frankfurt,Attacking Midfielder,Defending,23.26
5485,Midfielder,Bundesliga,B. Touré,TSG Hoffenheim,Attacking Midfielder,Defending,32.32
5486,Defender,Championship,K. Bartley,West Bromwich Albion,Centerback,Defending,48.33
5487,Defender,Championship,S. Cook,Queens Park Rangers,Centerback,Defending,47.25
5488,Defender,Championship,C. Forsyth,Derby County,Centerback,Defending,55.76
5489,Defender,Championship,A. Hughes,Preston North End,Centerback,Defending,62.33
5490,Defender,Championship,D. Batth,Derby County,Centerback,Defending,61.11
5491,Defender,Championship,J. Robinson,Birmingham City,Centerback,Defending,46.01
5492,Defender,Championship,J. Egan,Hull City,Centerback,Defending,40.58
5493,Defender,Championship,L. Ayling,Middlesbrough,Fullback,Defending,52.88
5494,Defender,Championship,J. Bidwell,Coventry City,Fullback,Defending,28.34
5495,Defender,Championship,R. Leonard,Millwall,Fullback,Defending,69.52
5496,Defender,Championship,B. Gibson,Stoke City,Centerback,Defending,43.41
5497,Defender,Championship,M. Wallace,Huddersfield Town,Centerback,Defending,46.46
5498,Defender,Championship,M. Ihiekwe,Blackpool,Centerback,Defending,53.08
5499,Defender,Championship,J. Bryan,Millwall,Fullback,Defending,73.93
5500,Defender,Championship,K. Naismith,Bristol City,Centerback,Defending,61.84
5501,Defender,Championship,C. Chambers,Cardiff City,Centerback,Defending,65.4
5502,Defender,Championship,J. Whatmough,Huddersfield Town,Centerback,Defending,72.68
5503,Defender,Championship,S. Ajayi,Hull City,Centerback,Defending,39.06
5504,Defender,Championship,L. Lindsay,Preston North End,Centerback,Defending,77.29
5505,Defender,Championship,Y. Ribeiro,Blackburn Rovers,Fullback,Defending,54.04
5506,Defender,Championship,J. Cooper,Millwall,Centerback,Defending,45.56
5507,Defender,Championship,M. Clarke,Derby County,Centerback,Defending,78.23
5508,Defender,Championship,D. Fry,Middlesbrough,Centerback,Defending,65.1
5509,Defender,Championship,P. Ng,Cardiff City,Fullback,Defending,53.91
5510,Defender,Championship,C. Elder,Derby County,Fullback,Defending,51.66
5511,Defender,Championship,L. Gooch,Huddersfield Town,Fullback,Defending,53.53
5512,Defender,Championship,J. Clarke-Salter,Queens Park Rangers,Centerback,Defending,46.66
5513,Defender,Championship,J. Dasilva,Coventry City,Fullback,Defending,55.89
5514,Defender,Championship,R. Nyambe,Reading,Fullback,Defending,49.02
5515,Defender,Championship,R. Dickie,Bristol City,Centerback,Defending,55.42
5516,Defender,Championship,G. Edmundson,Middlesbrough,Centerback,Defending,49.72
5517,Defender,Championship,J. Johnson,Luton Town,Fullback,Defending,35.66
5518,Defender,Championship,L. Coyle,Hull City,Fullback,Defending,50.56
5519,Defender,Championship,C. Brittain,Middlesbrough,Fullback,Defending,48.78
5520,Defender,Championship,J. Tymon,Swansea City,Fullback,Defending,41.1
5521,Defender,Championship,J. Tanganga,Sheffield United,Centerback,Defending,56.83
5522,Defender,Championship,C. Styles,West Bromwich Albion,Fullback,Defending,65.95
5523,Defender,Championship,A. Jones,Middlesbrough,Centerback,Defending,47.08
5524,Defender,Championship,H. Pickering,Blackburn Rovers,Fullback,Defending,44.91
5525,Defender,Championship,J. Storey,Preston North End,Centerback,Defending,61.74
5526,Defender,Championship,J. Latibeaudiere,Coventry City,Centerback,Defending,58.39
5527,Defender,Championship,B. Wilmot,Stoke City,Centerback,Defending,70.29
5528,Defender,Championship,C. Mepham,West Bromwich Albion,Centerback,Defending,60.65
5529,Defender,Championship,L. Gibson,Preston North End,Centerback,Defending,61.72
5530,Defender,Championship,C. Bramall,Luton Town,Fullback,Defending,25.69
5531,Defender,Championship,S. McLoughlin,Blackburn Rovers,Centerback,Defending,54.63
5532,Defender,Championship,P. Valentín,Preston North End,Fullback,Defending,65.08
5533,Defender,Championship,H. Burrows,Sheffield United,Fullback,Defending,41.13
5534,Defender,Championship,C. Pring,Bristol City,Fullback,Defending,60.07
5535,Defender,Championship,J. Dunne,Queens Park Rangers,Centerback,Defending,73.7
5536,Defender,Championship,N. Borges,Bristol City,Fullback,Defending,66.65
5537,Defender,Championship,N. Phillips,West Bromwich Albion,Centerback,Defending,58.3
5538,Defender,Championship,R. Atkinson,Bristol City,Centerback,Defending,48.69
5539,Defender,Championship,L. Kitching,Coventry City,Centerback,Defending,51.35
5540,Defender,Championship,G. Tanner,Bristol City,Fullback,Defending,53.68
5541,Defender,Championship,J. Key,Swansea City,Fullback,Defending,34.91
5542,Defender,Championship,R. Giles,Hull City,Fullback,Defending,24.23
5543,Defender,Championship,B. Cabango,Swansea City,Centerback,Defending,64.73
5544,Defender,Championship,M. van Ewijk,Coventry City,Fullback,Defending,55.49
5545,Defender,Championship,S. McCallum,Sheffield United,Centerback,Defending,71.59
5546,Defender,Championship,P. Kioso,Peterborough United,Centerback,Defending,69.3
5547,Defender,Championship,F. Seriki,Sheffield United,Fullback,Defending,51.97
5548,Defender,Championship,W. Fish,Cardiff City,Centerback,Defending,60.71
5549,Defender,Championship,N. Ogbeta,Barnsley,Fullback,Defending,64.13
5550,Defender,Championship,D. Sanderson,Birmingham City,Centerback,Defending,49.03
5551,Defender,Championship,H. Carter,Blackburn Rovers,Centerback,Defending,62.68
5552,Defender,Championship,T. Mengi,Luton Town,Centerback,Defending,73.19
5553,Defender,Championship,H. Roberts,Reading,Fullback,Defending,24.02
5554,Defender,Championship,L. McNally,Bristol City,Centerback,Defending,74.26
5555,Defender,Championship,M. McGuinness,Sheffield United,Centerback,Defending,65.11
5556,Defender,Championship,M. Talovierov,Stoke City,Centerback,Defending,70.54
5557,Defender,Championship,C. Drameh,Hull City,Fullback,Defending,68.98
5558,Defender,Championship,D. McNamara,Millwall,Centerback,Defending,68.99
5559,Defender,Championship,E. Cashin,Blackburn Rovers,Centerback,Defending,85.58
5560,Defender,Championship,A. Famewo,Hull City,Centerback,Defending,71.01
5561,Defender,Championship,R. Edwards,Queens Park Rangers,Centerback,Defending,67.31
5562,Defender,Championship,E. Bocat,Stoke City,Fullback,Defending,68.07
5563,Defender,Championship,T. Crama,Millwall,Fullback,Defending,82.49
5564,Defender,Championship,J. Bagan,Cardiff City,Centerback,Defending,53.48
5565,Defender,Championship,S. Klingen Langås,Derby County,Centerback,Defending,57.51
5566,Defender,Championship,B. Thomas,Coventry City,Centerback,Defending,59.34
5567,Defender,Championship,J. Tchamadeu,Stoke City,Fullback,Defending,27.45
5568,Defender,Championship,A. Phillips,Stoke City,Centerback,Defending,53.16
5569,Defender,Championship,C. Hughes,Hull City,Centerback,Defending,65.78
5570,Defender,Championship,R. Walters,Blackpool,Fullback,Defending,40.31
5571,Forward,Championship,T. Bradshaw,Barnsley,Target Man,Defending,34.53
5572,Forward,Championship,W. Keane,Reading,Target Man,Defending,40.87
5573,Forward,Championship,M. Smith,Preston North End,Target Man,Defending,54.85
5574,Forward,Championship,N. Wells,Luton Town,Target Man,Defending,76.7
5575,Forward,Championship,C. Robinson,Cardiff City,Target Man,Defending,36.47
5576,Forward,Championship,C. Morris,Derby County,Target Man,Defending,38.04
5577,Forward,Championship,S. Gallagher,Stoke City,Target Man,Defending,75.2
5578,Forward,Championship,R. Hardie,Huddersfield Town,Target Man,Defending,43.09
5579,Forward,Championship,L. Salvesen,Derby County,Target Man,Defending,36.68
5580,Forward,Championship,J. Yates,Luton Town,Target Man,Defending,34.81
5581,Forward,Championship,H. Wright,Coventry City,Target Man,Defending,54.4
5582,Forward,Championship,T. Chong,Sheffield United,Target Man,Defending,66.99
5583,Forward,Championship,T. Campbell,Sheffield United,Target Man,Defending,19.48
5584,Forward,Championship,S. Twine,Bristol City,Creative Forward,Defending,89.18
5585,Forward,Championship,P. Smyth,Queens Park Rangers,Creative Forward,Defending,77.95
5586,Forward,Championship,B. Thomas-Asante,Coventry City,Target Man,Defending,68.17
5587,Forward,Championship,J. Maja,West Bromwich Albion,Target Man,Defending,52.97
5588,Forward,Championship,Z. Flemming,Millwall,Target Man,Defending,47.49
5589,Forward,Championship,R. Brewster,Derby County,Creative Forward,Defending,65.14
5590,Forward,Championship,M. Langstaff,Millwall,Target Man,Defending,42.1
5591,Forward,Championship,E. Adebayo,Luton Town,Target Man,Defending,45.93
5592,Forward,Championship,E. Riis Jacobsen,Bristol City,Target Man,Defending,57.24
5593,Forward,Championship,M. Osmajić,Preston North End,Target Man,Defending,29.38
5594,Forward,Championship,S. Armstrong,Bristol City,Target Man,Defending,27.96
5595,Forward,Championship,Y. Ohashi,Blackburn Rovers,Target Man,Defending,72.13
5596,Forward,Championship,E. Simms,Coventry City,Target Man,Defending,23.98
5597,Forward,Championship,S. Iling Junior,West Bromwich Albion,Creative Forward,Defending,93.91
5598,Forward,Championship,L. Dobbin,Preston North End,Target Man,Defending,57.63
5599,Forward,Championship,Ž. Vipotnik,Swansea City,Target Man,Defending,28.16
5600,Forward,Championship,O. Tanner,Cardiff City,Creative Forward,Defending,93.31
5601,Forward,Championship,T. Cannon,Sheffield United,Target Man,Defending,36.59
5602,Forward,Championship,L. Cullen,Swansea City,Target Man,Defending,66.73
5603,Forward,Championship,J. Coburn,Middlesbrough,Target Man,Defending,48.53
5604,Forward,Championship,A. Al-Hamadi,Luton Town,Target Man,Defending,60.44
5605,Forward,Championship,K. Joseph,Hull City,Target Man,Defending,64.7
5606,Forward,Championship,Y. Salech,Cardiff City,Target Man,Defending,58.36
5607,Forward,Championship,T. Conway,Middlesbrough,Target Man,Defending,36.85
5608,Forward,Championship,P. Lane,Reading,Creative Forward,Defending,69.95
5609,Forward,Championship,N. Bassette,Coventry City,Target Man,Defending,24.25
5610,Forward,Championship,M. Ivanović,Millwall,Target Man,Defending,39.43
5611,Forward,Championship,R. Kolli,Queens Park Rangers,Target Man,Defending,62.58
5612,Goalkeeper,Championship,D. Cornell,Preston North End,Goalkeeper,Defending,0.0
5613,Goalkeeper,Championship,P. Nardi,Queens Park Rangers,Goalkeeper,Defending,0.0
5614,Goalkeeper,Championship,J. Alnwick,Huddersfield Town,Goalkeeper,Defending,0.0
5615,Goalkeeper,Championship,B. Wilson,Coventry City,Goalkeeper,Defending,0.0
5616,Goalkeeper,Championship,A. Gunn,Nottingham Forest,Sweeper Keeper,Defending,0.0
5617,Goalkeeper,Championship,S. Dieng,Middlesbrough,Sweeper Keeper,Defending,0.0
5618,Goalkeeper,Championship,M. O'Leary,West Bromwich Albion,Goalkeeper,Defending,0.0
5619,Goalkeeper,Championship,J. Vickers,Derby County,Goalkeeper,Defending,0.0
5620,Goalkeeper,Championship,L. Vigouroux,Swansea City,Goalkeeper,Defending,0.0
