,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
191,1311,Goalkeeper,LaLiga,S. Herrera,Osasuna,37,3330,0,0.0,0,0,0.0,0.0,0.03,2,39,0,5,0,13,1102,733,678,0,0,0,132.0,0.0,0.0,0,0.0,0.0,0.0,0.35,29.78,19.81,18.32,0.0,0.0,0.0,0.05,1.05,0.0,0.14,0.0,3.57,0.0,0.0,0.0
192,1312,Goalkeeper,LaLiga,A. Sivera,Deportivo Alavés,32,2812,0,0.0,0,0,0.0,0.0,0.1,2,38,0,6,0,12,894,457,747,0,0,1,76.0,0.0,0.0,0,0.0,0.0,0.0,0.38,28.61,14.63,23.91,0.0,0.0,0.03,0.06,1.22,0.0,0.19,0.0,2.43,0.0,0.0,0.0
194,1314,Goalkeeper,LaLiga,D. Soria,Getafe,38,3420,0,0.0,0,0,0.0,0.0,0.08,4,39,1,7,0,12,956,447,826,0,0,0,90.0,0.0,0.0,0,0.0,0.0,0.0,0.32,25.16,11.76,21.74,0.0,0.0,0.0,0.11,1.03,0.03,0.18,0.0,2.37,0.0,0.0,0.0
195,1315,Goalkeeper,LaLiga,Á. Remiro,Real Sociedad,38,3240,0,0.0,0,0,0.0,0.0,0.0,1,33,0,8,0,12,1176,847,545,0,0,1,88.0,0.0,0.0,0,0.0,0.0,0.0,0.33,32.67,23.53,15.14,0.0,0.0,0.03,0.03,0.92,0.0,0.22,0.0,2.44,0.0,0.0,0.0
196,1316,Goalkeeper,LaLiga,I. Peña,Elche,38,1395,0,0.0,0,0,0.0,0.0,0.0,0,27,0,1,0,1,550,482,111,0,0,0,36.0,0.0,0.0,0,0.0,0.0,0.0,0.06,35.48,31.1,7.16,0.0,0.0,0.0,0.0,1.74,0.0,0.06,0.0,2.32,0.0,0.0,0.0
197,1317,Goalkeeper,LaLiga,U. Simón,Athletic Club,25,1890,0,0.0,0,0,0.0,0.0,0.02,0,18,1,6,0,9,559,367,315,0,0,0,48.0,0.0,0.0,0,0.0,0.0,0.0,0.43,26.62,17.48,15.0,0.0,0.0,0.0,0.0,0.86,0.05,0.29,0.0,2.29,0.0,0.0,0.0
200,1320,Goalkeeper,LaLiga,A. Lunin,Real Madrid,36,630,1,0.0,0,0,0.0,0.0,0.0,1,8,0,2,0,4,171,145,52,0,1,1,13.0,0.0,0.14,1,0.14,0.0,0.0,0.57,24.43,20.71,7.43,0.0,0.14,0.14,0.14,1.14,0.0,0.29,0.0,1.86,0.0,0.0,0.0
202,1322,Goalkeeper,LaLiga,J. García,Barcelona,38,3420,0,1.0,1,0,0.07,0.07,0.02,0,39,0,23,0,28,1059,709,575,0,0,0,145.0,0.0,0.0,0,0.0,0.03,0.03,0.74,27.87,18.66,15.13,0.0,0.0,0.0,0.0,1.03,0.0,0.61,0.0,3.82,0.0,0.0,0.0
203,1323,Goalkeeper,LaLiga,D. Conde,Villarreal,33,1963,1,0.0,0,0,0.0,0.0,0.0,2,17,1,2,0,4,528,409,199,0,1,2,63.0,0.0,0.05,1,0.05,0.0,0.0,0.18,24.21,18.75,9.12,0.0,0.05,0.09,0.09,0.78,0.05,0.09,0.0,2.89,0.0,0.0,0.0
205,1325,Goalkeeper,LaLiga,J. Agirrezabala,Valencia,36,1207,0,0.0,0,0,0.0,0.0,0.0,0,11,0,5,0,6,356,231,194,0,0,0,25.0,0.0,0.0,0,0.0,0.0,0.0,0.45,26.55,17.22,14.47,0.0,0.0,0.0,0.0,0.82,0.0,0.37,0.0,1.86,0.0,0.0,0.0
207,1327,Goalkeeper,LaLiga,L. Júnior,Villarreal,37,1457,0,0.0,0,0,0.0,0.0,0.0,0,34,0,7,0,12,395,263,206,0,0,0,51.0,0.0,0.0,0,0.0,0.0,0.0,0.74,24.4,16.25,12.72,0.0,0.0,0.0,0.0,2.1,0.0,0.43,0.0,3.15,0.0,0.0,0.0
210,1330,Goalkeeper,LaLiga,L. Román,Mallorca,38,630,0,0.0,0,0,0.0,0.0,0.01,0,9,0,1,0,2,222,119,164,0,0,0,40.0,0.0,0.0,0,0.0,0.0,0.0,0.29,31.71,17.0,23.43,0.0,0.0,0.0,0.0,1.29,0.0,0.14,0.0,5.71,0.0,0.0,0.0
218,1338,Midfielder,LaLiga,D. Parejo,Villarreal,36,2277,3,14.0,4,3,2.5,1.48,1.9,52,36,24,25,3,121,1506,1340,144,37,2,23,0.0,0.12,0.12,6,0.24,0.55,0.16,4.78,59.53,52.96,5.69,1.46,0.08,0.91,2.06,1.42,0.95,0.99,0.12,0.0,0.1,0.06,0.07
219,1339,Midfielder,LaLiga,N. Gudelj,Sevilla,35,2495,1,23.0,6,1,1.62,0.83,0.93,42,91,27,46,5,108,1335,1181,112,31,0,14,0.0,0.04,0.04,2,0.07,0.83,0.22,3.9,48.16,42.6,4.04,1.12,0.0,0.51,1.52,3.28,0.97,1.66,0.18,0.0,0.06,0.03,0.03
220,1340,Midfielder,LaLiga,O. Romeu,Barcelona,30,1375,0,5.0,1,0,0.14,0.14,0.72,38,20,12,13,2,73,875,795,60,8,1,8,0.0,0.0,0.0,0,0.0,0.33,0.07,4.78,57.27,52.04,3.93,0.52,0.07,0.52,2.49,1.31,0.79,0.85,0.13,0.0,0.01,0.01,0.05
221,1341,Midfielder,LaLiga,Koke,Atlético Madrid,33,1927,1,11.0,4,1,1.09,1.09,2.21,46,28,20,9,4,79,1603,1429,121,22,2,16,0.0,0.05,0.05,2,0.09,0.51,0.19,3.69,74.87,66.74,5.65,1.03,0.09,0.75,2.15,1.31,0.93,0.42,0.19,0.0,0.05,0.05,0.1
222,1342,Midfielder,LaLiga,I. Ruiz de Galarreta,Athletic Club,27,1492,4,11.0,1,0,0.51,0.52,2.72,36,14,16,8,5,77,810,676,80,29,3,28,0.0,0.0,0.24,4,0.24,0.66,0.06,4.64,48.86,40.78,4.83,1.75,0.18,1.69,2.17,0.84,0.97,0.48,0.3,0.0,0.03,0.03,0.16
223,1343,Midfielder,LaLiga,Suso,Cádiz,30,599,2,16.0,4,0,0.74,0.74,1.29,10,2,4,2,6,42,318,269,24,59,3,22,0.0,0.0,0.3,2,0.3,2.4,0.6,6.31,47.78,40.42,3.61,8.86,0.45,3.31,1.5,0.3,0.6,0.3,0.9,0.0,0.11,0.11,0.19
224,1344,Midfielder,LaLiga,Isco,Real Betis,22,1551,8,44.0,15,9,8.62,3.9,3.85,20,6,11,13,21,104,1073,925,95,92,5,61,0.0,0.52,0.46,17,0.99,2.55,0.87,6.03,62.26,53.68,5.51,5.34,0.29,3.54,1.16,0.35,0.64,0.75,1.22,0.0,0.5,0.23,0.22
225,1345,Midfielder,LaLiga,S. Darder,Mallorca,38,2769,6,36.0,9,2,2.2,2.06,5.28,40,21,16,14,9,124,1115,908,135,162,10,55,0.0,0.07,0.2,8,0.26,1.17,0.29,4.03,36.24,29.51,4.39,5.27,0.33,1.79,1.3,0.68,0.52,0.46,0.29,0.0,0.07,0.07,0.17
226,1346,Midfielder,LaLiga,D. Suárez,Deportivo Alavés,31,619,1,10.0,3,1,0.95,0.95,1.77,12,3,3,1,3,30,259,216,19,25,3,15,0.0,0.15,0.15,2,0.29,1.45,0.44,4.36,37.66,31.41,2.76,3.63,0.44,2.18,1.74,0.44,0.44,0.15,0.44,0.0,0.14,0.14,0.26
227,1347,Midfielder,LaLiga,M. Gómez,Osasuna,36,818,0,6.0,1,0,0.46,0.45,1.08,13,7,6,7,5,40,464,384,41,28,1,11,0.0,0.0,0.0,0,0.0,0.66,0.11,4.4,51.05,42.25,4.51,3.08,0.11,1.21,1.43,0.77,0.66,0.77,0.55,0.0,0.05,0.05,0.12
229,1349,Midfielder,LaLiga,L. Torró,Osasuna,36,2963,0,31.0,7,3,2.33,2.31,1.65,74,69,45,161,9,276,1354,1026,160,1,0,10,0.0,0.09,0.0,3,0.09,0.94,0.21,8.38,41.13,31.16,4.86,0.03,0.0,0.3,2.25,2.1,1.37,4.89,0.27,0.0,0.07,0.07,0.05
230,1350,Midfielder,LaLiga,O. Mascarell,Mallorca,37,2008,0,9.0,2,1,0.52,0.45,0.29,27,56,49,45,3,94,952,808,121,5,1,3,0.0,0.04,0.0,1,0.04,0.4,0.09,4.21,42.67,36.22,5.42,0.22,0.04,0.13,1.21,2.51,2.2,2.02,0.13,0.0,0.02,0.02,0.01
231,1351,Midfielder,LaLiga,R. García,Osasuna,36,2438,5,27.0,10,5,3.05,3.2,4.62,52,28,15,28,11,123,1060,845,98,136,10,50,0.0,0.18,0.18,10,0.37,1.0,0.37,4.54,39.13,31.19,3.62,5.02,0.37,1.85,1.92,1.03,0.55,1.03,0.41,0.0,0.11,0.12,0.17
232,1352,Midfielder,LaLiga,T. Asano,Mallorca,23,1067,1,28.0,8,2,2.47,2.72,0.62,13,8,6,7,5,40,199,146,9,20,2,6,0.0,0.17,0.08,3,0.25,2.36,0.67,3.37,16.79,12.31,0.76,1.69,0.17,0.51,1.1,0.67,0.51,0.59,0.42,0.0,0.21,0.23,0.05
233,1353,Midfielder,LaLiga,G. Gumbau,Granada,37,851,1,13.0,5,0,1.08,1.08,0.8,17,11,5,17,2,47,379,304,45,38,2,17,0.0,0.0,0.11,1,0.11,1.37,0.53,4.97,40.08,32.15,4.76,4.02,0.21,1.8,1.8,1.16,0.53,1.8,0.21,0.0,0.11,0.11,0.08
234,1354,Midfielder,LaLiga,A. Januzaj,Sevilla,24,608,1,16.0,5,2,0.86,0.84,1.58,10,2,2,4,8,50,273,217,28,65,5,18,0.0,0.3,0.15,3,0.44,2.37,0.74,7.4,40.41,32.12,4.14,9.62,0.74,2.66,1.48,0.3,0.3,0.59,1.18,0.0,0.13,0.13,0.23
235,1355,Midfielder,LaLiga,Á. García,Rayo Vallecano,36,2566,5,71.0,26,4,7.67,7.69,5.93,33,33,32,10,16,71,720,513,65,109,6,50,0.0,0.14,0.18,9,0.32,2.49,0.91,2.49,25.25,17.99,2.28,3.82,0.21,1.75,1.16,1.16,1.12,0.35,0.56,0.0,0.27,0.27,0.21
236,1356,Midfielder,LaLiga,J. Muñoz,Getafe,36,2590,3,25.0,6,1,1.27,1.26,2.26,45,32,31,15,5,107,1075,858,121,51,4,30,0.0,0.03,0.1,4,0.14,0.87,0.21,3.72,37.36,29.81,4.2,1.77,0.14,1.04,1.56,1.11,1.08,0.52,0.17,0.0,0.04,0.04,0.08
237,1357,Midfielder,LaLiga,M. Vesga,Athletic Club,35,995,0,6.0,3,0,1.2,0.42,0.72,22,25,15,25,1,58,525,428,60,8,2,12,0.0,0.0,0.0,0,0.0,0.54,0.27,5.25,47.49,38.71,5.43,0.72,0.18,1.09,1.99,2.26,1.36,2.26,0.09,0.0,0.11,0.04,0.06
238,1358,Midfielder,LaLiga,M. Arambarri,Getafe,35,2664,0,56.0,19,10,8.23,5.94,0.59,48,43,15,59,14,177,782,584,100,14,0,18,0.0,0.34,0.0,10,0.34,1.89,0.64,5.98,26.42,19.73,3.38,0.47,0.0,0.61,1.62,1.45,0.51,1.99,0.47,0.0,0.28,0.2,0.02
239,1359,Midfielder,LaLiga,D. Ceballos,Real Madrid,29,1225,0,7.0,3,0,0.35,0.35,2.02,41,10,14,3,2,81,1330,1265,62,14,3,22,0.0,0.0,0.0,0,0.0,0.51,0.22,5.95,97.71,92.94,4.56,1.03,0.22,1.62,3.01,0.73,1.03,0.22,0.15,0.0,0.03,0.03,0.15
241,1361,Midfielder,LaLiga,U. López,Rayo Vallecano,33,1725,1,26.0,11,3,1.6,1.6,1.33,31,20,21,10,7,77,1189,1022,135,33,0,19,0.0,0.16,0.05,4,0.21,1.36,0.57,4.02,62.03,53.32,7.04,1.72,0.0,0.99,1.62,1.04,1.1,0.52,0.37,0.0,0.08,0.08,0.07
242,1362,Midfielder,LaLiga,J. Jordán,Sevilla,29,1415,2,17.0,8,5,4.78,1.63,2.55,32,20,9,16,5,65,803,657,125,106,3,32,0.0,0.32,0.13,7,0.45,1.08,0.51,4.13,51.07,41.79,7.95,6.74,0.19,2.04,2.04,1.27,0.57,1.02,0.32,0.0,0.3,0.1,0.16
243,1363,Midfielder,LaLiga,Á. Berenguer,Athletic Club,37,2352,7,52.0,19,6,6.75,5.98,4.42,32,14,10,27,13,122,754,582,48,178,10,47,0.0,0.23,0.27,13,0.5,1.99,0.73,4.67,28.85,22.27,1.84,6.81,0.38,1.8,1.22,0.54,0.38,1.03,0.5,0.0,0.26,0.23,0.17
244,1364,Midfielder,LaLiga,I. Williams,Athletic Club,35,2653,8,63.0,24,6,7.39,7.55,5.03,17,30,12,30,15,119,688,485,27,115,14,43,0.0,0.2,0.27,14,0.47,2.14,0.81,4.04,23.34,16.45,0.92,3.9,0.47,1.46,0.58,1.02,0.41,1.02,0.51,0.0,0.25,0.26,0.17
245,1365,Midfielder,LaLiga,J. Guridi,Deportivo Alavés,36,2097,1,24.0,12,3,4.2,3.4,1.03,40,14,14,48,3,109,710,538,29,17,2,17,0.0,0.13,0.04,4,0.17,1.03,0.52,4.68,30.47,23.09,1.24,0.73,0.09,0.73,1.72,0.6,0.6,2.06,0.13,0.0,0.18,0.15,0.04
246,1366,Midfielder,LaLiga,D. Olmo,Barcelona,27,1222,3,42.0,17,10,6.51,4.93,3.69,16,11,3,9,8,75,618,515,29,21,7,27,0.0,0.74,0.22,13,0.96,3.09,1.25,5.52,45.52,37.93,2.14,1.55,0.52,1.99,1.18,0.81,0.22,0.66,0.59,0.0,0.48,0.36,0.27
247,1367,Midfielder,LaLiga,C. Aleñá,Deportivo Alavés,32,1551,2,20.0,5,0,1.62,1.62,1.44,25,9,2,20,7,94,549,438,28,37,1,22,0.0,0.0,0.12,2,0.12,1.16,0.29,5.45,31.86,25.42,1.62,2.15,0.06,1.28,1.45,0.52,0.12,1.16,0.41,0.0,0.09,0.09,0.08
248,1368,Midfielder,LaLiga,F. de Jong,Barcelona,29,1150,2,5.0,3,2,0.66,0.66,2.04,19,6,12,10,2,52,1138,1082,48,6,2,21,0.0,0.16,0.16,4,0.31,0.39,0.23,4.07,89.06,84.68,3.76,0.47,0.16,1.64,1.49,0.47,0.94,0.78,0.16,0.0,0.05,0.05,0.16
249,1369,Midfielder,LaLiga,G. Lo Celso,Real Betis,25,1455,3,34.0,19,8,4.77,2.41,5.2,34,2,5,5,3,122,863,732,65,95,7,43,0.0,0.49,0.19,11,0.68,2.1,1.18,7.55,53.38,45.28,4.02,5.88,0.43,2.66,2.1,0.12,0.31,0.31,0.19,0.0,0.3,0.15,0.32
250,1370,Midfielder,LaLiga,D. Sow,Sevilla,31,2068,1,22.0,6,2,2.37,2.39,1.01,25,25,28,27,8,100,982,880,43,9,4,21,0.0,0.09,0.04,3,0.13,0.96,0.26,4.35,42.74,38.3,1.87,0.39,0.17,0.91,1.09,1.09,1.22,1.18,0.35,0.0,0.1,0.1,0.04
251,1371,Midfielder,LaLiga,L. Milla,Getafe,33,2878,4,32.0,8,1,1.83,1.04,4.95,61,28,24,32,11,161,1322,1074,171,201,5,70,0.0,0.03,0.13,5,0.16,1.0,0.25,5.03,41.34,33.59,5.35,6.29,0.16,2.19,1.91,0.88,0.75,1.0,0.34,0.0,0.06,0.03,0.15
252,1372,Midfielder,LaLiga,P. Fornals,Real Betis,28,1836,0,23.0,4,2,1.84,1.8,2.94,21,13,23,19,7,60,1040,862,70,54,3,38,0.0,0.1,0.0,2,0.1,1.13,0.2,2.94,50.98,42.25,3.43,2.65,0.15,1.86,1.03,0.64,1.13,0.93,0.34,0.0,0.09,0.09,0.14
253,1373,Midfielder,LaLiga,M. Morlanes,Mallorca,25,1340,0,11.0,1,0,0.57,0.59,0.72,44,17,24,11,4,70,694,622,42,8,0,10,0.0,0.0,0.0,0,0.0,0.74,0.07,4.7,46.61,41.78,2.82,0.54,0.0,0.67,2.96,1.14,1.61,0.74,0.27,0.0,0.04,0.04,0.05
254,1374,Midfielder,LaLiga,P. Lozano,Espanyol,34,1958,1,8.0,2,0,0.17,0.17,0.96,53,27,22,10,3,82,800,681,70,19,1,17,0.0,0.0,0.05,1,0.05,0.37,0.09,3.77,36.77,31.3,3.22,0.87,0.05,0.78,2.44,1.24,1.01,0.46,0.14,0.0,0.01,0.01,0.04
255,1375,Midfielder,LaLiga,Pepelu,Valencia,35,1742,2,14.0,6,2,2.08,0.51,2.56,43,40,19,23,3,93,1121,943,151,109,5,32,0.0,0.1,0.1,4,0.21,0.72,0.31,4.8,57.92,48.72,7.8,5.63,0.26,1.65,2.22,2.07,0.98,1.19,0.15,0.0,0.11,0.03,0.13
256,1376,Midfielder,LaLiga,Raphinha,Barcelona,37,2844,9,114.0,43,18,19.38,17.64,10.11,36,22,11,9,27,134,1251,994,78,215,26,92,0.0,0.57,0.28,27,0.85,3.61,1.36,4.24,39.59,31.46,2.47,6.8,0.82,2.91,1.14,0.7,0.35,0.28,0.85,0.0,0.61,0.56,0.32
257,1377,Midfielder,LaLiga,F. Valverde,Real Madrid,37,3032,4,57.0,22,6,2.66,2.66,3.15,50,51,55,27,14,108,2162,1970,199,26,7,39,0.0,0.18,0.12,10,0.3,1.69,0.65,3.21,64.18,58.48,5.91,0.77,0.21,1.16,1.48,1.51,1.63,0.8,0.42,0.0,0.08,0.08,0.09
258,1378,Midfielder,LaLiga,B. Díaz,Real Madrid,31,1405,2,28.0,17,4,5.51,5.29,2.26,25,2,4,3,6,86,638,564,16,8,4,23,0.0,0.26,0.13,6,0.38,1.79,1.09,5.51,40.87,36.13,1.02,0.51,0.26,1.47,1.6,0.13,0.26,0.19,0.38,0.0,0.35,0.34,0.14
259,1379,Midfielder,LaLiga,Y. Herrera,Real Sociedad,30,2265,3,39.0,14,4,3.61,3.61,1.24,66,49,31,52,6,203,1015,857,68,44,5,17,0.0,0.16,0.12,7,0.28,1.55,0.56,8.07,40.33,34.05,2.7,1.75,0.2,0.68,2.62,1.95,1.23,2.07,0.24,0.0,0.14,0.14,0.05
260,1380,Midfielder,LaLiga,S. Comesaña,Villarreal,37,2581,2,39.0,8,4,4.67,4.61,2.58,85,52,19,32,9,162,1350,1156,99,14,3,28,0.0,0.14,0.07,6,0.21,1.36,0.28,5.65,47.07,40.31,3.45,0.49,0.1,0.98,2.96,1.81,0.66,1.12,0.31,0.0,0.16,0.16,0.09
261,1381,Midfielder,LaLiga,B. Méndez,Real Sociedad,32,1547,2,28.0,9,3,3.53,3.06,2.26,24,15,7,19,6,101,745,614,45,52,2,23,0.0,0.17,0.12,5,0.29,1.63,0.52,5.88,43.34,35.72,2.62,3.03,0.12,1.34,1.4,0.87,0.41,1.11,0.35,0.0,0.21,0.18,0.13
262,1382,Midfielder,LaLiga,A. Almeida,Valencia,36,1998,4,18.0,5,0,1.21,1.2,4.89,48,12,8,5,6,113,861,763,54,67,4,43,0.0,0.0,0.18,4,0.18,0.81,0.23,5.09,38.78,34.37,2.43,3.02,0.18,1.94,2.16,0.54,0.36,0.23,0.27,0.0,0.05,0.05,0.22
264,1384,Midfielder,LaLiga,M. Roca,Real Betis,15,909,2,12.0,4,2,1.06,1.06,0.5,20,12,14,5,4,34,526,461,54,10,2,12,0.0,0.2,0.2,4,0.4,1.19,0.4,3.37,52.08,45.64,5.35,0.99,0.2,1.19,1.98,1.19,1.39,0.5,0.4,0.0,0.11,0.11,0.05
265,1385,Midfielder,LaLiga,A. Blanco,Deportivo Alavés,36,2738,1,25.0,3,0,0.83,0.83,1.79,67,44,42,29,9,137,1234,998,163,29,2,15,0.0,0.0,0.03,1,0.03,0.82,0.1,4.5,40.56,32.8,5.36,0.95,0.07,0.49,2.2,1.45,1.38,0.95,0.3,0.0,0.03,0.03,0.06
266,1386,Midfielder,LaLiga,S. Gómez,Real Sociedad,38,2743,5,18.0,10,2,1.89,1.92,7.54,70,23,19,20,4,128,1154,976,82,231,15,57,0.0,0.07,0.16,7,0.23,0.59,0.33,4.2,37.86,32.02,2.69,7.58,0.49,1.87,2.3,0.75,0.62,0.66,0.13,0.0,0.06,0.06,0.25
267,1387,Midfielder,LaLiga,A. Tchouaméni,Real Madrid,32,2692,0,19.0,3,0,1.65,1.65,0.9,47,91,46,74,4,155,2004,1862,101,12,2,5,0.0,0.0,0.0,0,0.0,0.64,0.1,5.18,67.0,62.25,3.38,0.4,0.07,0.17,1.57,3.04,1.54,2.47,0.13,0.0,0.06,0.06,0.03
268,1388,Midfielder,LaLiga,Ó. Mingueza,Celta Vigo,34,2741,6,33.0,10,4,1.46,1.45,6.43,38,36,22,11,11,105,1779,1439,205,139,12,35,0.0,0.13,0.2,10,0.33,1.08,0.33,3.45,58.41,47.25,6.73,4.56,0.39,1.15,1.25,1.18,0.72,0.36,0.36,0.0,0.05,0.05,0.21
269,1389,Midfielder,LaLiga,R. Vargas,Sevilla,12,677,1,17.0,5,2,1.98,2.0,0.88,7,10,3,7,5,35,201,148,19,37,1,13,0.0,0.27,0.13,3,0.4,2.26,0.66,4.65,26.72,19.68,2.53,4.92,0.13,1.73,0.93,1.33,0.4,0.93,0.66,0.0,0.26,0.27,0.12
271,1391,Midfielder,LaLiga,C. Ejuke,Sevilla,29,969,1,20.0,8,2,1.08,1.08,1.18,19,8,5,4,2,86,410,345,28,22,2,21,0.0,0.19,0.09,3,0.28,1.86,0.74,7.99,38.08,32.04,2.6,2.04,0.19,1.95,1.76,0.74,0.46,0.37,0.19,0.0,0.1,0.1,0.11
272,1392,Midfielder,LaLiga,E. Expósito,Espanyol,24,1052,2,18.0,6,0,1.07,1.0,2.38,23,21,15,11,3,71,413,299,63,66,8,28,0.0,0.0,0.17,2,0.17,1.54,0.51,6.07,35.33,25.58,5.39,5.65,0.68,2.4,1.97,1.8,1.28,0.94,0.26,0.0,0.09,0.09,0.2
273,1393,Midfielder,LaLiga,P. Gueye,Villarreal,34,2232,0,55.0,17,4,3.31,3.38,2.1,54,49,27,32,14,158,1111,906,164,20,2,17,0.0,0.16,0.0,4,0.16,2.22,0.69,6.37,44.8,36.53,6.61,0.81,0.08,0.69,2.18,1.98,1.09,1.29,0.56,0.0,0.13,0.14,0.08
274,1394,Midfielder,LaLiga,T. Kubo,Real Sociedad,37,2382,0,43.0,14,5,3.56,3.39,3.75,31,10,17,11,16,190,862,664,41,85,9,45,0.0,0.19,0.0,5,0.19,1.62,0.53,7.18,32.57,25.09,1.55,3.21,0.34,1.7,1.17,0.38,0.64,0.42,0.6,0.0,0.13,0.13,0.14
275,1395,Midfielder,LaLiga,J. Puado,Espanyol,35,2987,4,71.0,24,12,11.48,7.7,2.05,22,18,5,9,12,79,640,509,41,27,5,22,0.0,0.36,0.12,16,0.48,2.14,0.72,2.38,19.28,15.34,1.24,0.81,0.15,0.66,0.66,0.54,0.15,0.27,0.36,0.0,0.35,0.23,0.06
276,1396,Midfielder,LaLiga,A. Guevara,Deportivo Alavés,38,1953,1,12.0,3,0,0.87,0.86,0.62,49,41,14,32,2,106,980,760,105,5,1,12,0.0,0.0,0.05,1,0.05,0.55,0.14,4.88,45.16,35.02,4.84,0.23,0.05,0.55,2.26,1.89,0.65,1.47,0.09,0.0,0.04,0.04,0.03
277,1397,Midfielder,LaLiga,I. Palazón,Rayo Vallecano,35,2190,4,61.0,18,4,4.62,4.74,4.69,22,13,8,18,21,118,888,740,62,111,8,48,0.0,0.16,0.16,8,0.33,2.51,0.74,4.85,36.49,30.41,2.55,4.56,0.33,1.97,0.9,0.53,0.33,0.74,0.86,0.0,0.19,0.19,0.19
278,1398,Midfielder,LaLiga,J. de Frutos,Rayo Vallecano,36,2511,3,52.0,19,6,6.35,6.35,2.32,37,15,19,15,11,117,577,426,25,69,8,32,0.0,0.22,0.11,9,0.32,1.86,0.68,4.19,20.68,15.27,0.9,2.47,0.29,1.15,1.33,0.54,0.68,0.54,0.39,0.0,0.23,0.23,0.08
279,1399,Midfielder,LaLiga,Ó. Valentín,Rayo Vallecano,37,1845,0,5.0,1,0,0.43,0.43,1.08,55,49,21,33,3,124,826,687,70,2,1,13,0.0,0.0,0.0,0,0.0,0.24,0.05,6.05,40.29,33.51,3.41,0.1,0.05,0.63,2.68,2.39,1.02,1.61,0.15,0.0,0.02,0.02,0.05
280,1400,Midfielder,LaLiga,L. Rioja,Valencia,37,2866,3,30.0,14,5,3.24,1.68,5.65,35,32,22,16,5,131,962,743,76,209,5,36,0.0,0.16,0.09,8,0.25,0.94,0.44,4.11,30.21,23.33,2.39,6.56,0.16,1.13,1.1,1.0,0.69,0.5,0.16,0.0,0.1,0.05,0.18
281,1401,Midfielder,LaLiga,P. Díaz,Rayo Vallecano,38,1220,0,32.0,8,3,2.37,1.57,2.07,23,5,7,5,10,54,518,436,41,42,3,26,0.0,0.22,0.0,3,0.22,2.36,0.59,3.98,38.21,32.16,3.02,3.1,0.22,1.92,1.7,0.37,0.52,0.37,0.74,0.0,0.17,0.12,0.15
282,1402,Midfielder,LaLiga,A. Baena,Atlético Madrid,32,2602,9,70.0,18,7,7.18,6.34,12.58,28,14,22,17,21,112,1043,772,124,207,21,98,0.0,0.24,0.31,16,0.55,2.42,0.62,3.87,36.08,26.7,4.29,7.16,0.73,3.39,0.97,0.48,0.76,0.59,0.73,0.0,0.25,0.22,0.44
283,1403,Midfielder,LaLiga,P. Ismaël Ciss,Rayo Vallecano,36,2158,1,21.0,6,4,1.92,2.02,0.78,49,58,40,49,5,136,1162,995,104,4,2,16,0.0,0.17,0.04,5,0.21,0.88,0.25,5.67,48.46,41.5,4.34,0.17,0.08,0.67,2.04,2.42,1.67,2.04,0.21,0.0,0.08,0.08,0.03
285,1405,Midfielder,LaLiga,R. Navarro,Athletic Club,25,1286,0,18.0,6,1,1.99,2.04,1.46,30,8,19,5,4,91,434,347,24,29,4,13,0.0,0.07,0.0,1,0.07,1.26,0.42,6.37,30.37,24.28,1.68,2.03,0.28,0.91,2.1,0.56,1.33,0.35,0.28,0.0,0.14,0.14,0.1
286,1406,Midfielder,LaLiga,L. Sučić,Real Sociedad,32,1811,1,43.0,11,1,3.24,3.29,2.16,25,15,15,26,18,91,857,724,56,18,7,25,0.0,0.05,0.05,2,0.1,2.14,0.55,4.52,42.59,35.98,2.78,0.89,0.35,1.24,1.24,0.75,0.75,1.29,0.89,0.0,0.16,0.16,0.11
287,1407,Midfielder,LaLiga,A. Sánchez,Mallorca,36,1401,0,17.0,2,0,1.08,1.06,0.93,28,30,18,7,6,59,472,360,72,33,0,5,0.0,0.0,0.0,0,0.0,1.09,0.13,3.79,30.32,23.13,4.63,2.12,0.0,0.32,1.8,1.93,1.16,0.45,0.39,0.0,0.07,0.07,0.06
288,1408,Midfielder,LaLiga,Antony,Real Betis,17,1365,2,43.0,17,5,2.87,2.86,2.9,25,6,10,5,13,81,707,594,30,40,8,38,0.0,0.33,0.13,7,0.46,2.84,1.12,5.34,46.62,39.16,1.98,2.64,0.53,2.51,1.65,0.4,0.66,0.33,0.86,0.0,0.19,0.19,0.19
289,1409,Midfielder,LaLiga,L. Agoumé,Sevilla,36,2130,3,10.0,2,1,0.87,0.87,1.57,70,40,41,42,3,140,1204,998,101,18,4,27,0.0,0.04,0.13,4,0.17,0.42,0.08,5.92,50.87,42.17,4.27,0.76,0.17,1.14,2.96,1.69,1.73,1.77,0.13,0.0,0.04,0.04,0.07
