,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
97,2172,Forward,Ligue 1,W. Saïd,RC Lens,26,909,0,17.0,7,3,3.18,3.18,0.91,15,2,2,10,3,38,232,187,7,8,3,8,0.0,0.3,0.0,3,0.3,1.68,0.69,3.76,22.97,18.51,0.69,0.79,0.3,0.79,1.49,0.2,0.2,0.99,0.3,0.0,0.31,0.31,0.09
98,2173,Forward,Ligue 1,N. Maupay,Olympique de Marseille,31,1051,4,19.0,10,4,4.2,4.14,1.32,9,0,2,8,4,40,293,247,10,1,4,13,0.0,0.34,0.34,8,0.69,1.63,0.86,3.43,25.09,21.15,0.86,0.09,0.34,1.11,0.77,0.0,0.17,0.69,0.34,0.0,0.36,0.35,0.11
99,2174,Forward,Ligue 1,L. Ajorque,Stade Brestois,31,2505,2,54.0,27,13,10.51,9.59,1.77,26,26,6,133,6,193,660,459,33,7,3,35,0.0,0.47,0.07,15,0.54,1.94,0.97,6.93,23.71,16.49,1.19,0.25,0.11,1.26,0.93,0.93,0.22,4.78,0.22,0.0,0.38,0.34,0.06
100,2175,Forward,Ligue 1,B. Embolo,Stade Rennais,34,1836,4,51.0,19,6,10.7,10.77,3.62,22,10,3,30,13,108,418,297,24,6,9,32,0.0,0.29,0.2,10,0.49,2.5,0.93,5.29,20.49,14.56,1.18,0.29,0.44,1.57,1.08,0.49,0.15,1.47,0.64,0.0,0.52,0.53,0.18
101,2176,Forward,Ligue 1,S. BenrahmaO,lympique Lyonnais,16,737,3,17.0,4,1,1.97,1.97,2.72,9,2,3,0,4,23,309,245,12,43,5,15,0.0,0.12,0.37,4,0.49,2.08,0.49,2.81,37.73,29.92,1.47,5.25,0.61,1.83,1.1,0.24,0.37,0.0,0.49,0.0,0.24,0.24,0.33
102,2177,Forward,Ligue 1,M. Baldé,Stade Brestois,29,1184,3,30.0,9,2,3.13,2.91,1.33,15,13,7,38,3,91,247,181,18,10,3,16,0.0,0.15,0.23,5,0.38,2.28,0.68,6.92,18.78,13.76,1.37,0.76,0.23,1.22,1.14,0.99,0.53,2.89,0.23,0.0,0.24,0.22,0.1
103,2178,Forward,Ligue 1,I. Cardona,Saint-Étienne,14,983,2,23.0,12,5,4.45,3.99,1.56,7,5,3,10,4,32,341,243,12,31,1,15,0.0,0.46,0.18,7,0.64,2.11,1.1,2.93,31.22,22.25,1.1,2.84,0.09,1.37,0.64,0.46,0.27,0.92,0.37,0.0,0.41,0.37,0.14
104,2179,Forward,Ligue 1,F. Sotoca,RC Lens,31,1795,1,47.0,18,1,4.65,4.64,2.84,22,23,14,44,11,101,882,691,48,75,2,18,0.0,0.05,0.05,2,0.1,2.36,0.9,5.06,44.22,34.65,2.41,3.76,0.1,0.9,1.1,1.15,0.7,2.21,0.55,0.0,0.23,0.23,0.14
105,2180,Forward,Ligue 1,L. Blas,Stade Rennais,29,2302,8,57.0,26,6,5.0,5.01,5.43,38,11,13,12,14,147,806,658,63,124,8,47,0.0,0.23,0.31,14,0.55,2.23,1.02,5.75,31.51,25.73,2.46,4.85,0.31,1.84,1.49,0.43,0.51,0.47,0.55,0.0,0.2,0.2,0.21
106,2181,Forward,Ligue 1,O. Dembélé,Paris Saint-Germain,30,1736,6,97.0,51,21,16.61,15.8,7.18,11,1,9,4,19,71,977,813,49,80,13,63,0.0,1.09,0.31,27,1.4,5.03,2.64,3.68,50.65,42.15,2.54,4.15,0.67,3.27,0.57,0.05,0.47,0.21,0.99,0.0,0.86,0.82,0.37
107,2182,Forward,Ligue 1,A. Gouiri,Olympique de Marseille,33,2088,5,82.0,41,13,11.88,11.95,3.32,14,6,3,10,19,68,630,533,13,69,7,35,0.0,0.56,0.22,18,0.78,3.53,1.77,2.93,27.16,22.97,0.56,2.97,0.3,1.51,0.6,0.26,0.13,0.43,0.82,0.0,0.51,0.52,0.14
108,2183,Forward,Ligue 1,M. Mohamed,Nantes,30,1245,0,43.0,16,5,5.51,5.54,0.34,18,27,10,57,13,123,239,159,15,4,0,6,0.0,0.36,0.0,5,0.36,3.11,1.16,8.89,17.28,11.49,1.08,0.29,0.0,0.43,1.3,1.95,0.72,4.12,0.94,0.0,0.4,0.4,0.02
109,2184,Forward,Ligue 1,M. Tamari,Stade Rennais,26,1686,1,40.0,14,3,4.61,4.99,2.45,18,4,5,11,13,94,401,327,12,20,6,22,0.0,0.16,0.05,4,0.21,2.14,0.75,5.02,21.41,17.46,0.64,1.07,0.32,1.17,0.96,0.21,0.27,0.59,0.69,0.0,0.25,0.27,0.13
110,2185,Forward,Ligue 1,K. Kvaratskhelia,Paris Saint-Germain,16,920,3,34.0,15,4,3.28,3.28,3.81,19,3,2,3,8,65,507,453,11,33,9,26,0.0,0.39,0.29,7,0.68,3.33,1.47,6.36,49.6,44.32,1.08,3.23,0.88,2.54,1.86,0.29,0.2,0.29,0.78,0.0,0.32,0.32,0.37
111,2186,Forward,Ligue 1,I. Ganago,Nantes,12,271,0,7.0,0,0,0.4,0.4,0.13,1,2,4,4,2,13,73,58,2,3,0,5,0.0,0.0,0.0,0,0.0,2.32,0.0,4.32,24.24,19.26,0.66,1.0,0.0,1.66,0.33,0.66,1.33,1.33,0.66,0.0,0.13,0.13,0.04
112,2187,Forward,Ligue 1,M. Bayo,Lille,18,366,1,10.0,4,2,2.03,2.22,0.15,1,4,0,4,3,9,58,41,0,0,1,4,0.0,0.49,0.25,3,0.74,2.46,0.98,2.21,14.26,10.08,0.0,0.0,0.25,0.98,0.25,0.98,0.0,0.98,0.74,0.0,0.5,0.55,0.04
113,2188,Forward,Ligue 1,Z. Davitashvili,Saint-Étienne,32,2698,7,70.0,27,9,8.14,6.66,5.53,21,14,13,15,23,121,833,696,25,84,8,51,0.0,0.3,0.23,16,0.53,2.34,0.9,4.04,27.79,23.22,0.83,2.8,0.27,1.7,0.7,0.47,0.43,0.5,0.77,0.0,0.27,0.22,0.18
114,2189,Forward,Ligue 1,F. Balogun,AS Monaco,14,626,0,31.0,10,4,4.77,4.77,1.15,1,0,1,4,11,18,118,84,3,5,3,6,0.0,0.58,0.0,4,0.58,4.46,1.44,2.59,16.96,12.08,0.43,0.72,0.43,0.86,0.14,0.0,0.14,0.58,1.58,0.0,0.69,0.69,0.17
115,2190,Forward,Ligue 1,G. Ramos,Paris Saint-Germain,22,1057,3,55.0,32,10,13.63,11.26,1.35,10,6,0,20,3,42,232,188,1,1,5,16,0.0,0.85,0.26,13,1.11,4.68,2.72,3.58,19.75,16.01,0.09,0.09,0.43,1.36,0.85,0.51,0.0,1.7,0.26,0.0,1.16,0.96,0.11
117,2192,Forward,Ligue 1,E. Lepaul,Stade Rennais,31,1629,0,41.0,17,9,5.23,5.14,1.67,11,10,4,35,14,69,338,236,21,15,1,7,0.0,0.5,0.0,9,0.5,2.27,0.94,3.81,18.67,13.04,1.16,0.83,0.06,0.39,0.61,0.55,0.22,1.93,0.77,0.0,0.29,0.28,0.09
118,2193,Forward,Ligue 1,E. Wahi,Nice,15,575,1,17.0,11,3,6.02,5.23,0.21,0,0,1,4,3,14,108,88,3,2,0,6,0.0,0.47,0.16,4,0.63,2.66,1.72,2.19,16.9,13.77,0.47,0.31,0.0,0.94,0.0,0.0,0.16,0.63,0.47,0.0,0.94,0.82,0.03
119,2194,Forward,Ligue 1,B. Barcola,Paris Saint-Germain,34,2180,10,73.0,38,13,13.51,13.43,5.9,27,11,19,14,7,97,866,721,16,25,18,51,0.0,0.54,0.41,23,0.95,3.01,1.57,4.0,35.75,29.77,0.66,1.03,0.74,2.11,1.11,0.45,0.78,0.58,0.29,0.0,0.56,0.55,0.24
120,2195,Forward,Ligue 1,M. Abline,Nantes,34,2782,2,74.0,27,9,8.05,7.7,3.36,11,35,4,64,22,163,505,346,25,30,6,27,0.0,0.29,0.06,11,0.36,2.39,0.87,5.27,16.34,11.19,0.81,0.97,0.19,0.87,0.36,1.13,0.13,2.07,0.71,0.0,0.26,0.25,0.11
121,2196,Forward,Ligue 1,A. Sima,RC Lens,28,1243,2,38.0,18,7,6.12,5.85,0.83,15,7,1,41,10,87,312,226,8,16,3,13,0.0,0.51,0.14,9,0.65,2.75,1.3,6.3,22.59,16.36,0.58,1.16,0.22,0.94,1.09,0.51,0.07,2.97,0.72,0.0,0.44,0.42,0.06
122,2197,Forward,Ligue 1,E. Emegha,RC Strasbourg,27,2302,3,61.0,35,14,16.58,16.96,0.68,6,30,1,27,8,76,337,272,4,0,4,18,0.0,0.55,0.12,17,0.66,2.38,1.37,2.97,13.18,10.63,0.16,0.0,0.16,0.7,0.23,1.17,0.04,1.06,0.31,0.0,0.65,0.66,0.03
123,2198,Forward,Ligue 1,M. Cho,Nice,29,1635,4,36.0,15,3,3.94,3.97,3.49,13,5,5,14,8,87,428,330,13,51,9,30,0.0,0.17,0.22,7,0.39,1.98,0.83,4.79,23.56,18.17,0.72,2.81,0.5,1.65,0.72,0.28,0.28,0.77,0.44,0.0,0.22,0.22,0.19
124,2199,Forward,Ligue 1,M. Biereth,AS Monaco,17,1229,2,39.0,23,13,11.15,9.75,3.17,5,6,4,19,7,54,224,144,3,7,8,21,0.0,0.95,0.15,15,1.1,2.86,1.68,3.95,16.4,10.55,0.22,0.51,0.59,1.54,0.37,0.44,0.29,1.39,0.51,0.0,0.82,0.71,0.23
125,2200,Forward,Ligue 1,A. Bamba Dieng,Lorient,21,549,0,14.0,7,3,3.03,2.33,0.16,4,3,0,10,3,28,98,79,1,5,0,1,0.0,0.49,0.0,3,0.49,2.3,1.15,4.59,16.07,12.95,0.16,0.82,0.0,0.16,0.66,0.49,0.0,1.64,0.49,0.0,0.5,0.38,0.03
126,2201,Forward,Ligue 1,L. Stassin,Saint-Étienne,27,1812,4,39.0,20,10,6.83,7.06,3.11,16,8,3,15,12,71,453,348,10,19,7,18,0.0,0.5,0.2,14,0.7,1.94,0.99,3.53,22.5,17.28,0.5,0.94,0.35,0.89,0.79,0.4,0.15,0.75,0.6,0.0,0.34,0.35,0.15
127,2202,Forward,Ligue 1,A. Boakye,Saint-Étienne,19,741,0,24.0,9,3,1.87,1.83,0.95,7,4,6,5,9,32,249,191,11,5,1,13,0.0,0.36,0.0,3,0.36,2.91,1.09,3.89,30.24,23.2,1.34,0.61,0.12,1.58,0.85,0.49,0.73,0.61,1.09,0.0,0.23,0.22,0.12
128,2203,Forward,Ligue 1,D. Moreira,RC Strasbourg,32,2574,7,25.0,8,2,1.88,2.03,7.37,44,56,35,27,6,163,1112,907,54,94,14,31,0.0,0.07,0.24,9,0.31,0.87,0.28,5.7,38.88,31.71,1.89,3.29,0.49,1.08,1.54,1.96,1.22,0.94,0.21,0.0,0.07,0.07,0.26
129,2204,Forward,Ligue 1,M. Fernández,Lille,25,1064,2,23.0,12,4,2.83,2.85,1.92,12,5,3,1,8,53,275,216,12,30,6,16,0.0,0.34,0.17,6,0.51,1.95,1.02,4.48,23.26,18.27,1.02,2.54,0.51,1.35,1.02,0.42,0.25,0.08,0.68,0.0,0.24,0.24,0.16
130,2205,Forward,Ligue 1,I. Housni,Paris Saint-Germain,24,243,0,5.0,0,0,0.24,0.24,0.39,7,1,1,0,2,15,59,38,1,5,1,2,0.0,0.0,0.0,0,0.0,1.85,0.0,5.56,21.85,14.07,0.37,1.85,0.37,0.74,2.59,0.37,0.37,0.0,0.74,0.0,0.09,0.09,0.14
133,2208,Forward,Ligue 1,A. Salama,Stade de Reims,19,368,0,9.0,3,0,0.76,0.71,0.17,3,0,1,2,2,13,78,62,5,4,0,5,0.0,0.0,0.0,0,0.0,2.2,0.73,3.18,19.08,15.16,1.22,0.98,0.0,1.22,0.73,0.0,0.24,0.49,0.49,0.0,0.19,0.17,0.04
136,2211,Forward,Ligue 1,JNJ. Ndiaye,Montpellier,19,455,0,5.0,2,0,0.51,0.5,0.51,3,2,0,6,2,22,77,54,0,1,0,5,0.0,0.0,0.0,0,0.0,0.99,0.4,4.35,15.23,10.68,0.0,0.2,0.0,0.99,0.59,0.4,0.0,1.19,0.4,0.0,0.1,0.1,0.1
137,2212,Forward,Ligue 1,M. Fofana,Olympique Lyonnais,29,1597,4,31.0,15,5,3.86,3.84,4.38,22,3,8,2,9,84,554,463,12,70,6,26,0.0,0.28,0.23,9,0.51,1.75,0.85,4.73,31.22,26.09,0.68,3.94,0.34,1.47,1.24,0.17,0.45,0.11,0.51,0.0,0.22,0.22,0.25
138,2213,Forward,Ligue 1,E. Nuamah,Olympique Lyonnais,24,1065,1,28.0,13,3,2.19,2.25,1.32,21,7,8,13,5,67,411,345,14,30,2,18,0.0,0.25,0.08,4,0.34,2.37,1.1,5.66,34.73,29.15,1.18,2.54,0.17,1.52,1.77,0.59,0.68,1.1,0.42,0.0,0.18,0.19,0.11
139,2214,Forward,Ligue 1,I. Salah,Stade Rennais,19,363,1,13.0,4,1,0.58,0.58,0.39,4,0,2,1,3,17,113,84,8,15,1,6,0.0,0.25,0.25,2,0.5,3.22,0.99,4.21,28.02,20.83,1.98,3.72,0.25,1.49,0.99,0.0,0.5,0.25,0.74,0.0,0.14,0.14,0.1
140,2215,Forward,Ligue 1,R. Labeau Lascary,Stade Brestois,14,635,1,14.0,5,2,2.56,2.56,0.6,16,6,1,6,1,43,152,120,5,19,2,7,0.0,0.28,0.14,3,0.43,1.98,0.71,6.09,21.54,17.01,0.71,2.69,0.28,0.99,2.27,0.85,0.14,0.85,0.14,0.0,0.36,0.36,0.09
141,2216,Forward,Ligue 1,J. Agbonifo,RC Lens,11,299,0,6.0,4,1,0.68,0.69,0.37,7,0,1,1,0,22,68,51,4,7,0,3,0.0,0.3,0.0,1,0.3,1.81,1.2,6.62,20.47,15.35,1.2,2.11,0.0,0.9,2.11,0.0,0.3,0.3,0.0,0.0,0.21,0.21,0.11
143,2218,Forward,Ligue 1,B. Guirassy,Nantes,28,357,0,7.0,4,2,0.7,0.71,0.24,11,5,2,7,2,29,111,83,6,7,0,2,0.0,0.5,0.0,2,0.5,1.76,1.01,7.31,27.98,20.92,1.51,1.76,0.0,0.5,2.77,1.26,0.5,1.76,0.5,0.0,0.18,0.18,0.06
149,2224,Forward,Ligue 1,IMI. Mbaye,Paris Saint-Germain,17,336,1,12.0,7,1,1.64,1.81,0.26,4,2,2,2,1,14,142,128,1,5,3,3,0.0,0.27,0.27,2,0.54,3.21,1.88,3.75,38.04,34.29,0.27,1.34,0.8,0.8,1.07,0.54,0.54,0.54,0.27,0.0,0.44,0.48,0.07
151,2226,Forward,Ligue 1,N. Pays,Montpellier,10,444,0,11.0,1,0,1.32,1.32,0.46,13,2,4,5,4,34,158,131,4,17,1,3,0.0,0.0,0.0,0,0.0,2.23,0.2,6.89,32.03,26.55,0.81,3.45,0.2,0.61,2.64,0.41,0.81,1.01,0.81,0.0,0.27,0.27,0.09
157,2232,Goalkeeper,Ligue 1,S. Mandanda,Stade Rennais,34,1486,0,0.0,0,0,0.0,0.0,0.01,0,9,0,1,0,4,433,288,222,0,0,2,30.0,0.0,0.0,0,0.0,0.0,0.0,0.24,26.22,17.44,13.45,0.0,0.0,0.12,0.0,0.55,0.0,0.06,0.0,1.82,0.0,0.0,0.0
158,2233,Goalkeeper,Ligue 1,K. Johnsson,RC Strasbourg,33,270,0,0.0,0,0,0.0,0.0,0.0,0,6,0,1,0,1,108,86,28,0,0,0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.33,36.0,28.67,9.33,0.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,5.33,0.0,0.0,0.0
159,2234,Goalkeeper,Ligue 1,A. Lopes,Nantes,20,1564,0,0.0,0,0,0.0,0.0,0.0,1,14,1,5,0,10,491,300,306,0,0,0,47.0,0.0,0.0,0,0.0,0.0,0.0,0.58,28.25,17.26,17.61,0.0,0.0,0.0,0.06,0.81,0.06,0.29,0.0,2.7,0.0,0.0,0.0
162,2237,Goalkeeper,Ligue 1,G. Rulli,Olympique de Marseille,34,3060,0,0.0,0,0,0.0,0.0,0.0,4,33,1,10,0,22,1069,929,270,0,0,2,92.0,0.0,0.0,0,0.0,0.0,0.0,0.65,31.44,27.32,7.94,0.0,0.0,0.06,0.12,0.97,0.03,0.29,0.0,2.71,0.0,0.0,0.0
163,2238,Goalkeeper,Ligue 1,P. Carlgren,Nantes,31,416,0,0.0,0,0,0.0,0.0,0.0,0,3,0,0,0,1,109,66,68,0,0,0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.22,23.58,14.28,14.71,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,4.54,0.0,0.0,0.0
164,2239,Goalkeeper,Ligue 1,B. Samba,Stade Rennais,32,2879,0,0.0,0,0,0.0,0.0,0.05,2,23,1,5,0,11,1057,816,429,0,0,0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.34,33.04,25.51,13.41,0.0,0.0,0.0,0.06,0.72,0.03,0.16,0.0,3.13,0.0,0.0,0.0
167,2242,Goalkeeper,Ligue 1,M. Safonov,Paris Saint-Germain,33,878,0,0.0,0,0,0.0,0.0,0.0,0,5,1,0,0,1,264,204,105,0,0,0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.1,27.06,20.91,10.76,0.0,0.0,0.0,0.0,0.51,0.1,0.0,0.0,1.74,0.0,0.0,0.0
169,2244,Goalkeeper,Ligue 1,G. Larsonneur,Saint-Étienne,33,2970,0,0.0,0,0,0.0,0.0,0.02,1,41,0,12,0,21,1038,638,551,0,0,1,132.0,0.0,0.0,0,0.0,0.0,0.0,0.64,31.45,19.33,16.7,0.0,0.0,0.03,0.03,1.24,0.0,0.36,0.0,4.0,0.0,0.0,0.0
171,2246,Goalkeeper,Ligue 1,Y. Diouf,Nice,36,3270,0,1.0,1,0,0.06,0.06,0.0,2,36,1,9,0,13,1124,737,591,0,0,0,138.0,0.0,0.0,0,0.0,0.03,0.03,0.36,30.94,20.28,16.27,0.0,0.0,0.0,0.06,0.99,0.03,0.25,0.0,3.8,0.0,0.0,0.0
172,2247,Goalkeeper,Ligue 1,R. Majecki,Stade Brestois,26,1342,0,0.0,0,0,0.0,0.0,0.01,0,11,0,5,0,6,328,227,136,0,0,0,43.0,0.0,0.0,0,0.0,0.0,0.0,0.4,22.0,15.22,9.12,0.0,0.0,0.0,0.0,0.74,0.0,0.34,0.0,2.88,0.0,0.0,0.0
173,2248,Goalkeeper,Ligue 1,H. Koffi,Angers,25,438,0,0.0,0,0,0.0,0.0,0.0,1,7,0,1,0,2,108,74,51,0,0,0,17.0,0.0,0.0,0,0.0,0.0,0.0,0.41,22.19,15.21,10.48,0.0,0.0,0.0,0.21,1.44,0.0,0.21,0.0,3.49,0.0,0.0,0.0
174,2249,Goalkeeper,Ligue 1,P. Köhn,AS Monaco,34,1710,0,0.0,0,0,0.0,0.0,0.0,0,15,0,3,0,4,476,344,210,0,0,0,46.0,0.0,0.0,0,0.0,0.0,0.0,0.21,25.05,18.11,11.05,0.0,0.0,0.0,0.0,0.79,0.0,0.16,0.0,2.42,0.0,0.0,0.0
177,2252,Goalkeeper,Ligue 1,L. Chevalier,Paris Saint-Germain,34,3060,0,0.0,0,0,0.0,0.0,0.19,3,19,0,7,0,16,936,722,365,0,2,3,96.0,0.0,0.0,0,0.0,0.0,0.0,0.47,27.53,21.24,10.74,0.0,0.06,0.09,0.09,0.56,0.0,0.21,0.0,2.82,0.0,0.0,0.01
183,2258,Midfielder,Ligue 1,B. André,Lille,30,2693,3,16.0,4,0,1.39,1.38,2.68,103,51,48,97,3,255,1882,1579,154,16,5,21,0.0,0.0,0.1,3,0.1,0.53,0.13,8.52,62.9,52.77,5.15,0.53,0.17,0.7,3.44,1.7,1.6,3.24,0.1,0.0,0.05,0.05,0.09
184,2259,Midfielder,Ligue 1,R. Cabella,Nantes,27,1032,2,30.0,7,1,3.98,3.98,3.09,39,3,8,3,10,80,683,593,5,60,5,26,0.0,0.09,0.17,3,0.26,2.62,0.61,6.98,59.56,51.72,0.44,5.23,0.44,2.27,3.4,0.26,0.7,0.26,0.87,0.0,0.35,0.35,0.27
185,2260,Midfielder,Ligue 1,G. Kondogbia,Olympique de Marseille,25,2021,0,8.0,1,0,0.48,0.47,1.12,60,62,22,27,2,114,1790,1658,79,4,0,5,0.0,0.0,0.0,0,0.0,0.36,0.04,5.08,79.71,73.83,3.52,0.18,0.0,0.22,2.67,2.76,0.98,1.2,0.09,0.0,0.02,0.02,0.05
187,2262,Midfielder,Ligue 1,P. Højbjerg,Olympique de Marseille,31,2666,4,33.0,8,2,3.28,3.28,4.61,64,31,42,21,10,131,2866,2658,99,19,4,44,0.0,0.07,0.14,6,0.2,1.11,0.27,4.42,96.75,89.73,3.34,0.64,0.14,1.49,2.16,1.05,1.42,0.71,0.34,0.0,0.11,0.11,0.16
188,2263,Midfielder,Ligue 1,T. Minamino,AS Monaco,31,2236,3,57.0,21,6,8.89,8.89,4.67,33,18,10,18,14,86,693,509,32,23,9,40,0.0,0.24,0.12,9,0.36,2.29,0.85,3.46,27.89,20.49,1.29,0.93,0.36,1.61,1.33,0.72,0.4,0.72,0.56,0.0,0.36,0.36,0.19
189,2264,Midfielder,Ligue 1,T. Savanier,Montpellier,31,2268,5,44.0,15,2,3.96,2.28,7.25,29,20,14,20,9,135,1246,959,266,194,15,67,0.0,0.08,0.2,7,0.28,1.75,0.6,5.36,49.44,38.06,10.56,7.7,0.6,2.66,1.15,0.79,0.56,0.79,0.36,0.0,0.16,0.09,0.29
190,2265,Midfielder,Ligue 1,P. Capelle,Angers,25,489,0,6.0,0,0,0.23,0.23,0.66,24,5,11,3,1,38,221,183,17,10,3,5,0.0,0.0,0.0,0,0.0,1.1,0.0,6.99,40.67,33.68,3.13,1.84,0.55,0.92,4.42,0.92,2.02,0.55,0.18,0.0,0.04,0.04,0.12
191,2266,Midfielder,Ligue 1,A. Thomasson,RC Lens,33,2621,7,41.0,13,3,5.95,5.95,5.2,90,28,19,17,18,181,1541,1293,79,58,8,56,0.0,0.1,0.24,10,0.34,1.41,0.45,6.22,52.91,44.4,2.71,1.99,0.27,1.92,3.09,0.96,0.65,0.58,0.62,0.0,0.2,0.2,0.18
192,2267,Midfielder,Ligue 1,F. Tardieu,Saint-Étienne,30,1190,4,14.0,2,2,0.59,0.59,1.57,18,20,15,14,7,49,978,856,75,21,1,19,0.0,0.15,0.3,6,0.45,1.06,0.15,3.71,73.97,64.74,5.67,1.59,0.08,1.44,1.36,1.51,1.13,1.06,0.53,0.0,0.04,0.04,0.12
193,2268,Midfielder,Ligue 1,M. Sanson,Nice,8,235,0,9.0,4,3,1.49,1.52,0.08,6,2,4,1,0,10,102,82,10,4,0,1,0.0,1.15,0.0,3,1.15,3.45,1.53,3.83,39.06,31.4,3.83,1.53,0.0,0.38,2.3,0.77,1.53,0.38,0.0,0.0,0.57,0.58,0.03
194,2269,Midfielder,Ligue 1,G. Kamara,Stade Rennais,16,660,1,1.0,0,0,0.17,0.17,0.72,23,7,7,2,0,33,409,371,12,0,0,5,0.0,0.0,0.14,1,0.14,0.14,0.0,4.5,55.77,50.59,1.64,0.0,0.0,0.68,3.14,0.95,0.95,0.27,0.0,0.0,0.02,0.02,0.1
195,2270,Midfielder,Ligue 1,A. Golovin,AS Monaco,21,1153,0,23.0,9,3,2.24,2.3,2.92,37,5,12,10,6,85,624,493,69,21,3,22,0.0,0.23,0.0,3,0.23,1.8,0.7,6.63,48.71,38.48,5.39,1.64,0.23,1.72,2.89,0.39,0.94,0.78,0.47,0.0,0.17,0.18,0.23
197,2272,Midfielder,Ligue 1,C. Tolisso,Olympique Lyonnais,33,2340,4,51.0,20,7,5.36,5.34,4.85,57,37,22,54,13,172,1539,1325,93,32,8,32,0.0,0.27,0.15,11,0.42,1.96,0.77,6.62,59.19,50.96,3.58,1.23,0.31,1.23,2.19,1.42,0.85,2.08,0.5,0.0,0.21,0.21,0.19
198,2273,Midfielder,Ligue 1,B. Santamaria,Stade Rennais,32,1421,1,20.0,4,0,1.07,1.04,0.61,31,23,30,38,5,104,769,641,67,7,1,13,0.0,0.0,0.06,1,0.06,1.27,0.25,6.59,48.71,40.6,4.24,0.44,0.06,0.82,1.96,1.46,1.9,2.41,0.32,0.0,0.07,0.07,0.04
199,2274,Midfielder,Ligue 1,N. Bentaleb,Lille,12,335,0,5.0,1,1,0.73,0.73,0.23,4,6,5,3,1,8,237,209,22,6,0,1,0.0,0.27,0.0,1,0.27,1.34,0.27,2.15,63.67,56.15,5.91,1.61,0.0,0.27,1.07,1.61,1.34,0.81,0.27,0.0,0.2,0.2,0.06
200,2275,Midfielder,Ligue 1,R. Aguilar,RC Lens,19,1129,2,11.0,3,1,0.77,0.76,1.37,34,23,13,10,5,68,669,558,41,47,4,11,0.0,0.08,0.16,3,0.24,0.88,0.24,5.42,53.33,44.48,3.27,3.75,0.32,0.88,2.71,1.83,1.04,0.8,0.4,0.0,0.06,0.06,0.11
201,2276,Midfielder,Ligue 1,H. Belkebla,Angers,22,1795,1,3.0,0,0,0.09,0.08,0.31,56,45,35,10,2,105,822,725,50,3,1,5,0.0,0.0,0.05,1,0.05,0.15,0.0,5.26,41.21,36.35,2.51,0.15,0.05,0.25,2.81,2.26,1.75,0.5,0.1,0.0,0.0,0.0,0.02
202,2277,Midfielder,Ligue 1,V. Rongier,Stade Rennais,30,1587,1,14.0,7,3,1.01,1.01,1.45,50,26,33,14,2,88,1383,1256,37,7,2,11,0.0,0.17,0.06,4,0.23,0.79,0.4,4.99,78.43,71.23,2.1,0.4,0.11,0.62,2.84,1.47,1.87,0.79,0.11,0.0,0.06,0.06,0.08
203,2278,Midfielder,Ligue 1,D. Zakaria,AS Monaco,27,2149,4,31.0,11,6,5.25,3.62,2.01,41,34,34,18,7,101,1164,1058,45,7,4,16,0.0,0.25,0.17,10,0.42,1.3,0.46,4.23,48.75,44.31,1.88,0.29,0.17,0.67,1.72,1.42,1.42,0.75,0.29,0.0,0.22,0.15,0.08
204,2279,Midfielder,Ligue 1,F. Ruiz,Paris Saint-Germain,32,1917,5,43.0,12,4,4.15,4.33,5.07,37,25,17,5,19,66,1575,1433,92,27,9,37,0.0,0.19,0.23,9,0.42,2.02,0.56,3.1,73.94,67.28,4.32,1.27,0.42,1.74,1.74,1.17,0.8,0.23,0.89,0.0,0.19,0.2,0.24
206,2281,Midfielder,Ligue 1,J. Clauss,Nice,28,2311,8,26.0,8,3,2.23,2.23,6.81,52,62,48,17,8,91,1036,803,82,190,14,55,0.0,0.12,0.31,11,0.43,1.01,0.31,3.54,40.35,31.27,3.19,7.4,0.55,2.14,2.03,2.41,1.87,0.66,0.31,0.0,0.09,0.09,0.27
207,2282,Midfielder,Ligue 1,D. Machado,Nantes,27,1793,4,23.0,5,1,2.34,2.29,2.86,36,29,16,16,5,103,720,627,34,51,5,20,0.0,0.05,0.2,5,0.25,1.15,0.25,5.17,36.14,31.47,1.71,2.56,0.25,1.0,1.81,1.46,0.8,0.8,0.25,0.0,0.12,0.11,0.14
208,2283,Midfielder,Ligue 1,R. Del Castillo,Stade Brestois,26,1266,4,21.0,12,6,4.67,1.5,4.14,31,5,6,8,4,75,564,429,39,103,8,37,0.0,0.43,0.28,10,0.71,1.49,0.85,5.33,40.09,30.5,2.77,7.32,0.57,2.63,2.2,0.36,0.43,0.57,0.28,0.0,0.33,0.11,0.29
