,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
67,3406,Forward,Serie B,FGF. Grosso,Frosinone,6,1,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,3407,Forward,Serie B,ECE. Cavaliere,Reggiana,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,3408,Goalkeeper,Serie B,P. Frattali,Frosinone,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,3409,Goalkeeper,Serie B,M. Silvestri,Cremonese,14,630,0,0.0,0,0,0,1,0,0,0,1,191,134,82,0,0,0,21.0,0.0,0.0,0,0.0,0.0,0.0,0.14,27.29,19.14,11.71,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.0
71,3410,Goalkeeper,Serie B,ASA. Seculin,Reggiana,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,3411,Goalkeeper,Serie B,Nícolas,Pisa,36,90,0,0.0,0,0,0,1,0,0,0,0,26,13,21,0,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,13.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
73,3412,Goalkeeper,Serie B,M. Pisseri,Frosinone,39,990,0,0.0,0,0,0,11,0,4,0,4,251,171,119,0,0,0,30.0,0.0,0.0,0,0.0,0.0,0.0,0.36,22.82,15.55,10.82,0.0,0.0,0.0,0.0,1.0,0.0,0.36,0.0,2.73
74,3413,Goalkeeper,Serie B,L. Maniero,Cittadella,32,855,0,0.0,0,0,0,10,0,2,0,3,221,125,149,0,0,0,39.0,0.0,0.0,0,0.0,0.0,0.0,0.32,23.26,13.16,15.68,0.0,0.0,0.0,0.0,1.05,0.0,0.21,0.0,4.11
75,3414,Goalkeeper,Serie B,A. Micai,Reggiana,37,3291,0,0.0,0,0,0,46,0,11,0,22,1251,790,783,0,0,2,108.0,0.0,0.0,0,0.0,0.0,0.0,0.6,34.21,21.6,21.41,0.0,0.0,0.05,0.0,1.26,0.0,0.3,0.0,2.95
76,3415,Goalkeeper,Serie B,E. Audero,Cremonese,15,1350,0,0.0,0,0,0,10,0,6,0,10,499,319,284,0,0,0,48.0,0.0,0.0,0,0.0,0.0,0.0,0.67,33.27,21.27,18.93,0.0,0.0,0.0,0.0,0.67,0.0,0.4,0.0,3.2
77,3416,Goalkeeper,Serie B,A. Šemper,Pisa,36,3240,0,0.0,0,0,0,21,0,14,0,20,1107,712,713,0,0,1,91.0,0.0,0.0,0,0.0,0.0,0.0,0.56,30.75,19.78,19.81,0.0,0.0,0.03,0.0,0.58,0.0,0.39,0.0,2.53
78,3417,Goalkeeper,Serie B,D. Thiam,Monza,40,3598,1,1.0,0,0,0,38,2,9,0,16,1371,789,839,0,0,3,111.0,0.0,0.03,1,0.03,0.03,0.0,0.4,34.29,19.74,20.99,0.0,0.0,0.08,0.0,0.95,0.05,0.23,0.0,2.78
79,3418,Goalkeeper,Serie B,T. Vettorel,Cosenza,35,123,0,0.0,0,0,0,2,0,0,0,1,39,29,19,0,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.73,28.54,21.22,13.9,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,2.2
80,3419,Goalkeeper,Serie B,M. Cardinali,Reggiana,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,3420,Goalkeeper,Serie B,M. Sarr,Cremonese,8,359,0,0.0,0,0,0,5,0,2,0,2,95,51,70,0,0,0,11.0,0.0,0.0,0,0.0,0.0,0.0,0.5,23.82,12.79,17.55,0.0,0.0,0.0,0.0,1.25,0.0,0.5,0.0,2.76
82,3421,Goalkeeper,Serie B,G. Saro,Reggiana,24,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,3422,Goalkeeper,Serie B,A. Sorrentino,Monza,36,180,0,0.0,0,0,0,2,0,0,0,1,48,33,25,0,0,0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.5,24.0,16.5,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
84,3423,Goalkeeper,Serie B,S. Desplanches,Pescara,38,1853,0,0.0,0,0,0,27,0,9,0,11,602,453,247,0,0,0,57.0,0.0,0.0,0,0.0,0.0,0.0,0.53,29.24,22.0,12.0,0.0,0.0,0.0,0.0,1.31,0.0,0.44,0.0,2.77
85,3424,Goalkeeper,Serie B,FMF. Minicangeli,Frosinone,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,3425,Goalkeeper,Serie B,E. Scquizzato,Cittadella,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
