,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
26,819,Defender,Eredivisie,S. Kersten,SC Heerenveen,34,2381,1,13.0,4,1,1.32,1.23,0.46,47,149,32,42,5,105,1619,1451,123,2,0,8,0.0,0.04,0.04,2,0.08,0.49,0.15,3.97,61.2,54.85,4.65,0.08,0.0,0.3,1.78,5.63,1.21,1.59,0.19,0.0,0.05,0.05,0.02
27,820,Defender,Eredivisie,J. Castillo,RKC Waalwijk,26,1540,3,6.0,2,0,0.14,0.14,2.48,36,65,9,13,2,72,577,469,89,104,7,27,0.0,0.0,0.18,3,0.18,0.35,0.12,4.21,33.72,27.41,5.2,6.08,0.41,1.58,2.1,3.8,0.53,0.76,0.12,0.0,0.01,0.01,0.14
28,821,Defender,Eredivisie,G. Smal,Feyenoord,32,1355,2,10.0,3,0,0.5,0.5,2.63,15,28,12,18,3,45,770,638,66,50,3,24,0.0,0.0,0.13,2,0.13,0.66,0.2,2.99,51.14,42.38,4.38,3.32,0.2,1.59,1.0,1.86,0.8,1.2,0.2,0.0,0.03,0.03,0.17
29,822,Defender,Eredivisie,I. Márquez,Fortuna Sittard,29,2335,0,15.0,3,2,1.2,1.23,1.46,27,149,31,83,4,126,1487,1291,138,1,1,2,0.0,0.08,0.0,2,0.08,0.58,0.12,4.86,57.31,49.76,5.32,0.04,0.04,0.08,1.04,5.74,1.19,3.2,0.15,0.0,0.05,0.05,0.06
30,823,Defender,Eredivisie,M. Júnior,PSV Eindhoven,26,2017,6,21.0,6,0,1.35,1.37,4.47,54,43,21,13,5,107,1429,1281,90,61,9,34,0.0,0.0,0.27,6,0.27,0.94,0.27,4.77,63.76,57.16,4.02,2.72,0.4,1.52,2.41,1.92,0.94,0.58,0.22,0.0,0.06,0.06,0.2
31,824,Defender,Eredivisie,M. de Wit,AZ Alkmaar,29,478,1,3.0,1,1,0.81,0.84,0.39,12,12,5,4,0,26,315,290,23,8,0,4,0.0,0.19,0.19,2,0.38,0.56,0.19,4.9,59.31,54.6,4.33,1.51,0.0,0.75,2.26,2.26,0.94,0.75,0.0,0.0,0.15,0.16,0.07
32,825,Defender,Eredivisie,S. Bakari,Sparta Rotterdam,34,2147,0,12.0,3,1,0.7,0.67,0.97,57,89,33,19,5,99,924,796,89,44,0,12,0.0,0.04,0.0,1,0.04,0.5,0.13,4.15,38.73,33.37,3.73,1.84,0.0,0.5,2.39,3.73,1.38,0.8,0.21,0.0,0.03,0.03,0.04
33,826,Defender,Eredivisie,S. Dest,PSV Eindhoven,7,375,1,4.0,0,0,0.17,0.25,0.48,7,0,2,0,1,23,213,198,9,9,2,4,0.0,0.0,0.24,1,0.24,0.96,0.0,5.52,51.12,47.52,2.16,2.16,0.48,0.96,1.68,0.0,0.48,0.0,0.24,0.0,0.04,0.06,0.12
34,827,Defender,Eredivisie,L. van Gelderen,RKC Waalwijk,34,2697,0,7.0,2,0,0.43,0.43,0.55,62,176,50,46,2,132,1263,1120,118,12,1,6,0.0,0.0,0.0,0,0.0,0.23,0.07,4.4,42.15,37.37,3.94,0.4,0.03,0.2,2.07,5.87,1.67,1.54,0.07,0.0,0.01,0.01,0.02
35,828,Defender,Eredivisie,I. Mesík,Heracles Almelo,33,2910,0,21.0,2,1,0.95,0.99,1.3,27,256,36,39,7,99,1671,1451,218,5,0,3,0.0,0.03,0.0,1,0.03,0.65,0.06,3.06,51.68,44.88,6.74,0.15,0.0,0.09,0.84,7.92,1.11,1.21,0.22,0.0,0.03,0.03,0.04
36,829,Defender,Eredivisie,R. van Eijma,RKC Waalwijk,29,1827,0,8.0,2,0,0.27,0.27,0.13,27,156,36,40,3,80,914,786,134,0,0,2,0.0,0.0,0.0,0,0.0,0.39,0.1,3.94,45.02,38.72,6.6,0.0,0.0,0.1,1.33,7.68,1.77,1.97,0.15,0.0,0.01,0.01,0.01
37,830,Defender,Eredivisie,B. van Rooij,FC Twente,36,3232,6,22.0,6,1,1.17,1.17,4.88,79,139,39,47,9,169,1706,1394,205,115,5,39,0.0,0.03,0.17,7,0.19,0.61,0.17,4.71,47.51,38.82,5.71,3.2,0.14,1.09,2.2,3.87,1.09,1.31,0.25,0.0,0.03,0.03,0.14
38,831,Defender,Eredivisie,M. Eerdhuijzen,FC Utrecht,32,2807,0,12.0,2,1,0.86,0.93,1.55,31,218,44,97,3,146,2130,1870,378,11,1,14,0.0,0.03,0.0,1,0.03,0.38,0.06,4.68,68.29,59.96,12.12,0.35,0.03,0.45,0.99,6.99,1.41,3.11,0.1,0.0,0.03,0.03,0.05
39,832,Defender,Eredivisie,J. Šutalo,AFC Ajax,29,2450,0,7.0,2,2,0.67,0.71,1.33,30,129,63,66,2,127,2288,2138,154,3,0,2,0.0,0.07,0.0,2,0.07,0.26,0.07,4.67,84.05,78.54,5.66,0.11,0.0,0.07,1.1,4.74,2.31,2.42,0.07,0.0,0.02,0.03,0.05
40,833,Defender,Eredivisie,A. Salah-Eddine,PSV Eindhoven,18,1286,2,11.0,6,2,0.71,0.71,1.34,33,19,16,10,3,73,741,643,49,29,0,17,0.0,0.14,0.14,4,0.28,0.77,0.42,5.11,51.86,45.0,3.43,2.03,0.0,1.19,2.31,1.33,1.12,0.7,0.21,0.0,0.05,0.05,0.09
41,834,Defender,Eredivisie,S. van Ottele,Fortuna Sittard,33,1875,3,19.0,3,0,0.6,0.62,1.57,57,105,32,54,6,144,1011,762,260,30,2,21,0.0,0.0,0.14,3,0.14,0.91,0.14,6.91,48.53,36.58,12.48,1.44,0.1,1.01,2.74,5.04,1.54,2.59,0.29,0.0,0.03,0.03,0.08
42,835,Defender,Eredivisie,T. Quintero,Sparta Rotterdam,22,590,0,5.0,1,1,0.31,0.31,0.13,15,47,6,28,0,47,437,378,58,0,0,0,0.0,0.15,0.0,1,0.15,0.76,0.15,7.17,66.66,57.66,8.85,0.0,0.0,0.0,2.29,7.17,0.92,4.27,0.0,0.0,0.05,0.05,0.02
43,836,Defender,Eredivisie,L. Rosa,AFC Ajax,14,246,1,2.0,1,0,0.04,0.04,0.12,7,7,4,7,0,17,115,102,7,3,0,2,0.0,0.0,0.37,1,0.37,0.73,0.37,6.22,42.07,37.32,2.56,1.1,0.0,0.73,2.56,2.56,1.46,2.56,0.0,0.0,0.01,0.01,0.05
44,837,Defender,Eredivisie,A. Van Hoorenbeeck,Heracles Almelo,35,1163,0,10.0,3,2,1.39,1.36,1.0,17,87,12,32,3,59,849,753,98,4,0,3,0.0,0.15,0.0,2,0.15,0.77,0.23,4.57,65.7,58.27,7.58,0.31,0.0,0.23,1.32,6.73,0.93,2.48,0.23,0.0,0.11,0.11,0.08
45,838,Defender,Eredivisie,DvD. van der Kust,Heracles Almelo,19,927,0,2.0,1,0,0.1,0.1,0.4,17,26,10,6,0,26,412,333,49,28,1,4,0.0,0.0,0.0,0,0.0,0.19,0.1,2.52,40.0,32.33,4.76,2.72,0.1,0.39,1.65,2.52,0.97,0.58,0.0,0.0,0.01,0.01,0.04
46,839,Defender,Eredivisie,J. Wieckhoff,Heracles Almelo,33,1249,2,0.0,0,0,0.0,0.0,1.83,43,46,11,5,0,69,474,396,43,35,4,12,0.0,0.0,0.14,2,0.14,0.0,0.0,4.97,34.16,28.53,3.1,2.52,0.29,0.86,3.1,3.31,0.79,0.36,0.0,0.0,0.0,0.0,0.13
47,840,Defender,Eredivisie,S. Adewoye,Fortuna Sittard,25,1753,0,11.0,3,1,1.45,1.52,0.26,30,110,30,34,2,77,817,705,100,2,0,4,0.0,0.05,0.0,1,0.05,0.56,0.15,3.95,41.95,36.2,5.13,0.1,0.0,0.21,1.54,5.65,1.54,1.75,0.1,0.0,0.07,0.08,0.01
48,841,Defender,Eredivisie,S. El Karouani,FC Utrecht,34,2975,8,38.0,12,2,1.84,1.81,6.86,78,97,32,31,14,167,1168,912,188,291,12,76,0.0,0.06,0.24,10,0.3,1.15,0.36,5.05,35.33,27.59,5.69,8.8,0.36,2.3,2.36,2.93,0.97,0.94,0.42,0.0,0.06,0.05,0.21
49,842,Defender,Eredivisie,RMR. Mulders,SC Cambuur,3,329,0,1.0,1,0,0.0,0.0,0.0,13,11,4,5,0,29,130,94,30,5,0,2,0.0,0.0,0.0,0,0.0,0.27,0.27,7.93,35.56,25.71,8.21,1.37,0.0,0.55,3.56,3.01,1.09,1.37,0.0,0.0,0.0,0.0,0.0
50,843,Defender,Eredivisie,M. Didden,FC Utrecht,29,528,0,3.0,1,0,0.45,0.5,0.07,4,43,5,22,0,27,322,271,48,0,0,1,0.0,0.0,0.0,0,0.0,0.51,0.17,4.6,54.89,46.19,8.18,0.0,0.0,0.17,0.68,7.33,0.85,3.75,0.0,0.0,0.08,0.09,0.01
51,844,Defender,Eredivisie,Y. Baas,AFC Ajax,25,2041,0,2.0,1,1,0.67,0.67,0.92,27,84,33,29,0,88,2126,1946,144,3,0,7,0.0,0.04,0.0,1,0.04,0.09,0.04,3.88,93.75,85.81,6.35,0.13,0.0,0.31,1.19,3.7,1.46,1.28,0.0,0.0,0.03,0.03,0.04
52,845,Defender,Eredivisie,J. Dirksen,Go Ahead Eagles,25,74,0,2.0,1,0,0.08,0.08,0.13,2,4,0,0,0,2,36,30,5,0,0,3,0.0,0.0,0.0,0,0.0,2.43,1.22,2.43,43.78,36.49,6.08,0.0,0.0,3.65,2.43,4.86,0.0,0.0,0.0,0.0,0.1,0.1,0.16
