,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
68,2892,Forward,Premiership,Jota,Celtic,10,536,2,16.0,9,4,4,4,1,3,2,26,232,189,11,39,3,13,0.0,0.67,0.34,6,1.01,2.69,1.51,4.37,38.96,31.74,1.85,6.55,0.5,2.18,0.67,0.67,0.17,0.5,0.34,0.0
69,2893,Forward,Premiership,R. Matondo,Rangers,9,240,2,10.0,4,2,2,2,2,1,2,13,71,62,4,3,2,5,0.0,0.75,0.75,4,1.5,3.75,1.5,4.88,26.62,23.25,1.5,1.12,0.75,1.88,0.75,0.75,0.75,0.38,0.75,0.0
70,2894,Forward,Premiership,B. Miovski,Rangers,2,91,0,4.0,1,0,0,0,0,1,2,1,21,17,1,0,1,1,0.0,0.0,0.0,0,0.0,3.96,0.99,0.99,20.77,16.81,0.99,0.0,0.99,0.99,0.0,0.0,0.0,0.99,1.98,0.0
71,2895,Forward,Premiership,K. Phillips,Ross County,13,652,1,9.0,3,2,2,8,3,17,4,27,80,45,1,6,1,5,0.0,0.28,0.14,3,0.41,1.24,0.41,3.73,11.04,6.21,0.14,0.83,0.14,0.69,0.28,1.1,0.41,2.35,0.55,0.0
72,2896,Forward,Premiership,Z. Robinson,Motherwell,13,581,0,10.0,3,1,7,3,1,8,3,33,73,56,4,1,0,2,0.0,0.15,0.0,1,0.15,1.55,0.46,5.11,11.31,8.67,0.62,0.15,0.0,0.31,1.08,0.46,0.15,1.24,0.46,0.0
74,2898,Forward,Premiership,T. Maswanhise,Motherwell,32,1486,3,35.0,13,5,13,3,18,14,9,95,217,159,9,41,1,10,0.0,0.3,0.18,8,0.48,2.12,0.79,5.75,13.14,9.63,0.55,2.48,0.06,0.61,0.79,0.18,1.09,0.85,0.55,0.0
75,2899,Forward,Premiership,Y. Hyun-Jun,Celtic,32,951,2,20.0,10,5,16,3,4,9,4,58,513,441,11,24,3,18,0.0,0.47,0.19,7,0.66,1.89,0.95,5.49,48.55,41.74,1.04,2.27,0.28,1.7,1.51,0.28,0.38,0.85,0.38,0.0
76,2900,Forward,Premiership,MTM. Thomson,Ross County,23,505,0,8.0,4,1,12,4,0,1,1,22,104,74,9,9,1,6,0.0,0.18,0.0,1,0.18,1.43,0.71,3.92,18.53,13.19,1.6,1.6,0.18,1.07,2.14,0.71,0.0,0.18,0.18,0.0
79,2903,Goalkeeper,Premiership,K. Schmeichel,Celtic,32,2790,0,0.0,0,0,0,17,0,6,0,9,1035,975,164,0,0,0,70.0,0.0,0.0,0,0.0,0.0,0.0,0.29,33.39,31.45,5.29,0.0,0.0,0.0,0.0,0.55,0.0,0.19,0.0,2.26
80,2904,Goalkeeper,Premiership,C. Gordon,Heart of Midlothian,33,2790,0,0.0,0,0,0,22,1,9,0,12,770,434,474,0,0,0,75.0,0.0,0.0,0,0.0,0.0,0.0,0.39,24.84,14.0,15.29,0.0,0.0,0.0,0.0,0.71,0.03,0.29,0.0,2.42
