,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
37,2520,Defender,Premier League,M. Holgate,Everton,2,16,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2521,Defender,Premier League,M. Cucurella,Chelsea,36,2990,1,24.0,12,5,2.8,0.0,2.39,67,80,28,32,5,141,1633,1449,108,31,3,19,0.0,0.15,0.03,6,0.18,0.72,0.36,4.24,49.15,43.62,3.25,0.93,0.09,0.57,2.02,2.41,0.84,0.96,0.15,0.0,0.08,0.0,0.07
39,2522,Defender,Premier League,K. Danso,Tottenham Hotspur,10,843,0,7.0,3,0,0.41,0.0,0.12,7,70,6,21,0,43,554,479,48,1,0,2,0.0,0.0,0.0,0,0.0,0.75,0.32,4.59,59.15,51.14,5.12,0.11,0.0,0.21,0.75,7.47,0.64,2.24,0.0,0.0,0.04,0.0,0.01
40,2523,Defender,Premier League,M. de Ligt,Manchester United,30,2128,0,18.0,10,2,2.46,0.0,0.23,30,91,33,58,3,102,1370,1238,97,6,0,6,0.0,0.08,0.0,2,0.08,0.76,0.42,4.31,57.94,52.36,4.1,0.25,0.0,0.25,1.27,3.85,1.4,2.45,0.13,0.0,0.1,0.0,0.01
41,2524,Defender,Premier League,A. Tuanzebe,Burnley,22,1717,1,4.0,0,0,0.2,0.0,0.25,31,54,23,23,2,69,671,578,36,10,1,5,0.0,0.0,0.05,1,0.05,0.21,0.0,3.62,35.17,30.3,1.89,0.52,0.05,0.26,1.62,2.83,1.21,1.21,0.1,0.0,0.01,0.0,0.01
42,2525,Defender,Premier League,K. Walker-Peters,West Ham United,35,2922,2,20.0,6,0,0.84,0.0,2.3,44,75,19,11,8,145,1495,1353,52,51,5,25,0.0,0.0,0.06,2,0.06,0.62,0.18,4.47,46.05,41.67,1.6,1.57,0.15,0.77,1.36,2.31,0.59,0.34,0.25,0.0,0.03,0.0,0.07
43,2526,Defender,Premier League,T. Malacia,Manchester United,11,99,0,0.0,0,0,0.0,0.0,0.02,2,1,1,0,0,5,48,43,4,1,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,4.55,43.64,39.09,3.64,0.91,0.0,0.91,1.82,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.02
44,2527,Defender,Premier League,F. Kadıoğlu,Brighton & Hove Albion,7,388,0,4.0,1,1,0.44,0.0,0.27,10,17,8,3,2,19,150,128,9,9,0,5,0.0,0.23,0.0,1,0.23,0.93,0.23,4.41,34.79,29.69,2.09,2.09,0.0,1.16,2.32,3.94,1.86,0.7,0.46,0.0,0.1,0.0,0.06
45,2528,Defender,Premier League,M. Roerslev,Southampton,23,1107,2,5.0,2,0,0.2,0.0,2.09,18,31,4,10,0,45,442,363,38,31,4,14,0.0,0.0,0.16,2,0.16,0.41,0.16,3.66,35.93,29.51,3.09,2.52,0.33,1.14,1.46,2.52,0.33,0.81,0.0,0.0,0.02,0.0,0.17
46,2529,Defender,Premier League,T. Chalobah,Chelsea,30,1981,1,18.0,7,3,2.01,0.0,0.61,31,104,29,45,2,106,1094,944,122,10,5,8,0.0,0.14,0.05,4,0.18,0.82,0.32,4.82,49.7,42.89,5.54,0.45,0.23,0.36,1.41,4.72,1.32,2.04,0.09,0.0,0.09,0.0,0.03
