,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,xgPer90,npxgPer90,xaPer90
185,1900,Midfielder,Liga Portugal,B. Mukendi,Vitória SC,29,938,1,4.0,2,0,0.1,0.1,0.24,22,23,12,21,0,70,512,448,34,0,0,4,0.0,0.0,0.1,1,0.1,0.38,0.19,6.72,49.13,42.99,3.26,0.0,0.0,0.38,2.11,2.21,1.15,2.01,0.0,0.0,0.01,0.01,0.02
187,1902,Midfielder,Liga Portugal,G. Mendonca,AVS - Futebol SAD,16,415,0,1.0,1,1,0.02,0.02,0.17,12,4,8,4,0,23,166,129,11,4,0,3,0.0,0.22,0.0,1,0.22,0.22,0.22,4.99,36.0,27.98,2.39,0.87,0.0,0.65,2.6,0.87,1.73,0.87,0.0,0.0,0.0,0.01,0.04
188,1903,Midfielder,Liga Portugal,L. Lelo,Sporting Braga,31,2761,4,17.0,5,1,0.9,1.02,4.59,56,73,24,11,6,113,925,685,133,144,7,51,0.0,0.03,0.13,5,0.16,0.55,0.16,3.68,30.15,22.33,4.34,4.69,0.23,1.66,1.83,2.38,0.78,0.36,0.2,0.0,0.03,0.03,0.15
189,1904,Midfielder,Liga Portugal,V. Sousa,Moreirense,20,428,0,7.0,2,0,0.77,0.77,0.52,16,2,3,3,2,38,210,184,13,1,0,2,0.0,0.0,0.0,0,0.0,1.47,0.42,7.99,44.16,38.69,2.73,0.21,0.0,0.42,3.36,0.42,0.63,0.63,0.42,0.0,0.16,0.16,0.11
190,1905,Midfielder,Liga Portugal,P. Santos,FC Arouca,29,1436,0,11.0,1,0,0.59,0.57,0.64,25,13,19,5,2,64,857,757,103,12,1,5,0.0,0.0,0.0,0,0.0,0.69,0.06,4.01,53.71,47.44,6.46,0.75,0.06,0.31,1.57,0.81,1.19,0.31,0.13,0.0,0.04,0.04,0.04
192,1907,Midfielder,Liga Portugal,Serginho,Santa Clara,32,1272,1,14.0,6,2,2.27,2.16,0.9,16,13,10,23,6,67,494,405,43,34,2,18,0.0,0.14,0.07,3,0.21,0.99,0.42,4.74,34.95,28.66,3.04,2.41,0.14,1.27,1.13,0.92,0.71,1.63,0.42,0.0,0.16,0.15,0.06
193,1908,Midfielder,Liga Portugal,T. Arcanjo,Vitória SC,32,1297,2,28.0,11,5,3.0,3.24,2.19,18,6,8,9,5,71,429,348,22,78,3,19,0.0,0.35,0.14,7,0.49,1.94,0.76,4.93,29.77,24.15,1.53,5.41,0.21,1.32,1.25,0.42,0.56,0.62,0.35,0.0,0.21,0.22,0.15
194,1909,Midfielder,Liga Portugal,A. Varela,FC Porto,31,2122,2,15.0,5,0,0.7,0.73,2.71,39,31,20,26,3,100,1414,1261,87,62,3,29,0.0,0.0,0.08,2,0.08,0.64,0.21,4.24,59.97,53.48,3.69,2.63,0.13,1.23,1.65,1.31,0.85,1.1,0.13,0.0,0.03,0.03,0.11
195,1910,Midfielder,Liga Portugal,KBK. Bondoso,Moreirense,29,1935,1,17.0,6,2,2.52,2.52,1.53,35,8,13,6,7,84,518,415,21,22,1,22,0.0,0.09,0.05,3,0.14,0.79,0.28,3.91,24.09,19.3,0.98,1.02,0.05,1.02,1.63,0.37,0.6,0.28,0.33,0.0,0.12,0.12,0.07
196,1911,Midfielder,Liga Portugal,S. García,Gil Vicente,28,1414,2,20.0,8,4,1.23,1.34,0.86,38,26,14,36,4,118,615,492,33,5,3,7,0.0,0.25,0.13,6,0.38,1.27,0.51,7.51,39.14,31.32,2.1,0.32,0.19,0.45,2.42,1.65,0.89,2.29,0.25,0.0,0.08,0.09,0.05
197,1912,Midfielder,Liga Portugal,M. Silva,Benfica,19,767,2,11.0,2,1,0.42,0.42,0.39,28,18,18,27,5,72,472,392,60,5,0,11,0.0,0.12,0.23,3,0.35,1.29,0.23,8.45,55.38,46.0,7.04,0.59,0.0,1.29,3.29,2.11,2.11,3.17,0.59,0.0,0.05,0.05,0.05
199,1914,Midfielder,Liga Portugal,L. Esteves,Gil Vicente,31,2638,2,64.0,13,0,2.81,2.83,2.41,45,12,14,14,20,130,1140,893,208,42,5,39,0.0,0.0,0.07,2,0.07,2.18,0.44,4.44,38.89,30.47,7.1,1.43,0.17,1.33,1.54,0.41,0.48,0.48,0.68,0.0,0.1,0.1,0.08
200,1915,Midfielder,Liga Portugal,T. Fukui,FC Arouca,31,2014,2,16.0,2,0,0.76,0.74,0.98,42,37,24,8,7,84,985,850,75,20,3,25,0.0,0.0,0.09,2,0.09,0.71,0.09,3.75,44.02,37.98,3.35,0.89,0.13,1.12,1.88,1.65,1.07,0.36,0.31,0.0,0.03,0.03,0.04
201,1916,Midfielder,Liga Portugal,J. Gorby,Sporting Braga,32,1218,0,9.0,3,1,0.46,0.52,0.36,26,27,25,14,2,59,822,716,103,7,0,5,0.0,0.07,0.0,1,0.07,0.67,0.22,4.36,60.74,52.91,7.61,0.52,0.0,0.37,1.92,2.0,1.85,1.03,0.15,0.0,0.03,0.04,0.03
202,1917,Midfielder,Liga Portugal,G. Martínez,Sporting Braga,33,1455,2,32.0,17,3,3.02,2.99,2.89,46,17,7,8,8,112,557,422,40,50,6,22,0.0,0.19,0.12,5,0.31,1.98,1.05,6.93,34.45,26.1,2.47,3.09,0.37,1.36,2.85,1.05,0.43,0.49,0.49,0.0,0.19,0.19,0.18
203,1918,Midfielder,Liga Portugal,ZCZ. Carlos,Vitória SC,30,820,0,4.0,1,0,0.06,0.07,0.21,32,18,13,9,0,68,336,264,33,3,0,4,0.0,0.0,0.0,0,0.0,0.44,0.11,7.46,36.88,28.98,3.62,0.33,0.0,0.44,3.51,1.98,1.43,0.99,0.0,0.0,0.01,0.01,0.02
204,1919,Midfielder,Liga Portugal,DED. Ege Tıknaz,Sporting Braga,28,1982,2,11.0,6,4,1.94,1.99,1.02,58,46,47,25,1,121,956,821,94,5,2,16,0.0,0.18,0.09,6,0.27,0.5,0.27,5.49,43.41,37.28,4.27,0.23,0.09,0.73,2.63,2.09,2.13,1.14,0.05,0.0,0.09,0.09,0.05
207,1922,Midfielder,Liga Portugal,G. Klismahn,Santa Clara,15,733,3,9.0,3,0,0.39,0.39,1.33,17,8,7,9,1,42,228,177,33,38,2,18,0.0,0.0,0.37,3,0.37,1.11,0.37,5.16,27.99,21.73,4.05,4.67,0.25,2.21,2.09,0.98,0.86,1.11,0.12,0.0,0.05,0.05,0.16
209,1924,Midfielder,Liga Portugal,D. Rodrigues,Sporting Braga,10,161,1,6.0,1,0,0.21,0.24,0.79,5,0,1,3,4,12,93,78,10,3,3,3,0.0,0.0,0.56,1,0.56,3.35,0.56,6.71,51.99,43.6,5.59,1.68,1.68,1.68,2.8,0.0,0.56,1.68,2.24,0.0,0.12,0.13,0.44
210,1925,Midfielder,Liga Portugal,G. Prestianni,Benfica,10,287,0,14.0,1,0,0.7,0.7,0.34,3,2,0,2,5,16,105,87,2,8,0,4,0.0,0.0,0.0,0,0.0,4.39,0.31,5.02,32.93,27.28,0.63,2.51,0.0,1.25,0.94,0.63,0.0,0.63,1.57,0.0,0.22,0.22,0.11
211,1926,Midfielder,Liga Portugal,G. Quenda,Sporting,33,2186,4,42.0,13,2,3.3,3.35,4.16,22,16,12,14,10,103,881,720,76,132,11,50,0.0,0.08,0.16,6,0.25,1.73,0.54,4.24,36.27,29.64,3.13,5.43,0.45,2.06,0.91,0.66,0.49,0.58,0.41,0.0,0.14,0.14,0.17
212,1927,Midfielder,Liga Portugal,J. Simões,Sporting,13,400,0,6.0,1,1,0.37,0.36,0.22,7,5,4,0,5,15,242,225,15,6,0,6,0.0,0.22,0.0,1,0.22,1.35,0.22,3.38,54.45,50.62,3.38,1.35,0.0,1.35,1.58,1.12,0.9,0.0,1.12,0.0,0.08,0.08,0.05
213,1928,Midfielder,Liga Portugal,R. Mora,FC Porto,24,1361,4,43.0,16,9,4.07,4.43,1.34,17,2,8,1,17,62,412,330,26,16,4,21,0.0,0.6,0.26,13,0.86,2.84,1.06,4.1,27.24,21.82,1.72,1.06,0.26,1.39,1.12,0.13,0.53,0.07,1.12,0.0,0.27,0.29,0.09
215,1930,Midfielder,Liga Portugal,G. Silva,Vitória SC,20,856,0,26.0,13,7,4.17,5.0,0.95,8,12,3,11,3,39,153,110,6,23,2,10,0.0,0.74,0.0,7,0.74,2.73,1.37,4.1,16.09,11.57,0.63,2.42,0.21,1.05,0.84,1.26,0.32,1.16,0.32,0.0,0.44,0.53,0.1
218,1933,Midfielder,Liga Portugal,M. De Amorim,Famalicão,30,982,1,14.0,2,1,1.04,1.0,1.19,38,8,14,8,3,84,412,343,24,13,3,16,0.0,0.09,0.09,2,0.18,1.28,0.18,7.7,37.76,31.44,2.2,1.19,0.27,1.47,3.48,0.73,1.28,0.73,0.27,0.0,0.1,0.09,0.11
219,1934,Midfielder,Liga Portugal,M. Ribeiro,Boavista,18,361,0,2.0,0,0,0.26,0.26,0.34,10,5,1,3,1,20,117,87,15,14,0,5,0.0,0.0,0.0,0,0.0,0.5,0.0,4.99,29.17,21.69,3.74,3.49,0.0,1.25,2.49,1.25,0.25,0.75,0.25,0.0,0.07,0.07,0.08
221,1936,Midfielder,Liga Portugal,G. Sá,Famalicão,31,2383,5,34.0,11,4,3.42,3.35,2.61,43,21,11,49,9,185,804,584,77,55,7,35,0.0,0.15,0.19,9,0.34,1.28,0.42,6.99,30.37,22.06,2.91,2.08,0.26,1.32,1.62,0.79,0.42,1.85,0.34,0.0,0.13,0.13,0.1
