,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90
207,1685,Midfielder,LaLiga 2,F. Serrano,Real Zaragoza,38,2599,2,34.0,13,4,53,31,23,21,7,109,1133,916,116,59,2,30,0.0,0.14,0.07,6,0.21,1.18,0.45,3.77,39.23,31.72,4.02,2.04,0.07,1.04,1.84,1.07,0.8,0.73,0.24,0.0
208,1686,Midfielder,LaLiga 2,D. Larrubia,Málaga,38,2808,2,62.0,23,4,89,25,18,9,14,218,848,678,55,44,4,32,0.0,0.13,0.06,6,0.19,1.99,0.74,6.99,27.18,21.73,1.76,1.41,0.13,1.03,2.85,0.8,0.58,0.29,0.45,0.0
209,1687,Midfielder,LaLiga 2,I. Chaira,Real Oviedo,33,2432,3,75.0,24,8,54,22,10,20,22,161,701,568,35,79,6,30,0.0,0.3,0.11,11,0.41,2.78,0.89,5.96,25.94,21.02,1.3,2.92,0.22,1.11,2.0,0.81,0.37,0.74,0.81,0.0
210,1688,Midfielder,LaLiga 2,V. Meseguer,Real Valladolid,21,836,1,3.0,0,0,22,11,8,15,2,47,427,359,27,2,0,3,0.0,0.0,0.11,1,0.11,0.32,0.0,5.06,45.97,38.65,2.91,0.22,0.0,0.32,2.37,1.18,0.86,1.61,0.22,0.0
211,1689,Midfielder,LaLiga 2,J. Martín,Huesca,31,1153,0,4.0,2,2,38,22,22,16,0,90,454,363,50,21,2,7,0.0,0.16,0.0,2,0.16,0.31,0.16,7.03,35.44,28.33,3.9,1.64,0.16,0.55,2.97,1.72,1.72,1.25,0.0,0.0
212,1690,Midfielder,LaLiga 2,I. Gil,Las Palmas,14,479,1,9.0,1,0,5,4,1,3,3,19,221,191,15,27,2,10,0.0,0.0,0.19,1,0.19,1.69,0.19,3.57,41.52,35.89,2.82,5.07,0.38,1.88,0.94,0.75,0.19,0.56,0.56,0.0
213,1691,Midfielder,LaLiga 2,D. Luna,Huesca,17,962,1,17.0,5,3,12,5,9,3,5,46,239,200,10,7,1,3,0.0,0.28,0.09,4,0.37,1.59,0.47,4.3,22.36,18.71,0.94,0.65,0.09,0.28,1.12,0.47,0.84,0.28,0.47,0.0
214,1692,Midfielder,LaLiga 2,G. Campos,Sporting Gijón,27,1474,4,37.0,10,4,20,7,6,6,10,57,455,345,29,26,2,17,0.0,0.24,0.24,8,0.49,2.26,0.61,3.48,27.78,21.07,1.77,1.59,0.12,1.04,1.22,0.43,0.37,0.37,0.61,0.0
215,1693,Midfielder,LaLiga 2,Á. Cardero,Mirandés,45,591,1,9.0,3,1,10,4,6,8,4,29,281,229,21,23,0,13,0.0,0.15,0.15,2,0.3,1.37,0.46,4.42,42.79,34.87,3.2,3.5,0.0,1.98,1.52,0.61,0.91,1.22,0.61,0.0
216,1694,Midfielder,LaLiga 2,J. Guruzeta,Eibar,34,1413,3,32.0,15,3,37,20,13,37,8,111,448,336,30,37,7,24,0.0,0.19,0.19,6,0.38,2.04,0.96,7.07,28.54,21.4,1.91,2.36,0.45,1.53,2.36,1.27,0.83,2.36,0.51,0.0
217,1695,Midfielder,LaLiga 2,M. Lachuer,Real Valladolid,43,2935,2,48.0,8,2,46,34,24,26,13,156,1038,820,86,144,5,40,0.0,0.06,0.06,4,0.12,1.47,0.25,4.78,31.83,25.14,2.64,4.42,0.15,1.23,1.41,1.04,0.74,0.8,0.4,0.0
218,1696,Midfielder,LaLiga 2,D. González,Burgos Club de Fútbol,40,1078,2,19.0,9,2,18,21,8,12,2,58,325,254,24,29,2,16,0.0,0.17,0.17,4,0.33,1.59,0.75,4.84,27.13,21.21,2.0,2.42,0.17,1.34,1.5,1.75,0.67,1.0,0.17,0.0
219,1697,Midfielder,LaLiga 2,Gui,Almería,28,333,0,2.0,1,1,10,3,3,2,0,20,125,109,9,2,0,3,0.0,0.27,0.0,1,0.27,0.54,0.27,5.41,33.78,29.46,2.43,0.54,0.0,0.81,2.7,0.81,0.81,0.54,0.0,0.0
220,1698,Midfielder,LaLiga 2,N. García,Leganés,19,714,1,16.0,0,0,12,5,3,7,10,38,175,136,20,42,0,12,0.0,0.0,0.13,1,0.13,2.02,0.0,4.79,22.06,17.14,2.52,5.29,0.0,1.51,1.51,0.63,0.38,0.88,1.26,0.0
221,1699,Midfielder,LaLiga 2,J. Magunazelaia,Eibar,20,580,0,16.0,3,0,14,2,1,10,8,35,220,177,13,4,0,7,0.0,0.0,0.0,0,0.0,2.48,0.47,5.43,34.14,27.47,2.02,0.62,0.0,1.09,2.17,0.31,0.16,1.55,1.24,0.0
222,1700,Midfielder,LaLiga 2,I. Martín,Sporting Gijón,42,1982,1,14.0,5,1,72,31,30,32,2,131,1176,973,123,14,1,23,0.0,0.05,0.05,2,0.09,0.64,0.23,5.95,53.4,44.18,5.59,0.64,0.05,1.04,3.27,1.41,1.36,1.45,0.09,0.0
224,1702,Midfielder,LaLiga 2,D. Lorenzo,Málaga,18,488,0,6.0,3,1,14,1,4,4,1,35,199,166,18,1,0,5,0.0,0.18,0.0,1,0.18,1.11,0.55,6.45,36.7,30.61,3.32,0.18,0.0,0.92,2.58,0.18,0.74,0.74,0.18,0.0
226,1704,Midfielder,LaLiga 2,S. Clúa,Mirandés,18,519,0,3.0,0,0,22,9,9,18,1,46,223,192,21,1,0,0,0.0,0.0,0.0,0,0.0,0.52,0.0,7.98,38.67,33.29,3.64,0.17,0.0,0.0,3.82,1.56,1.56,3.12,0.17,0.0
227,1705,Midfielder,LaLiga 2,A. Madariaga,Eibar,29,1405,0,28.0,12,3,25,20,17,26,4,86,609,486,33,14,2,13,0.0,0.19,0.0,3,0.19,1.79,0.77,5.51,39.01,31.13,2.11,0.9,0.13,0.83,1.6,1.28,1.09,1.67,0.26,0.0
228,1706,Midfielder,LaLiga 2,M. Cantero,Burgos Club de Fútbol,25,320,0,2.0,0,0,4,6,0,7,2,12,149,120,7,3,0,2,0.0,0.0,0.0,0,0.0,0.56,0.0,3.38,41.91,33.75,1.97,0.84,0.0,0.56,1.12,1.69,0.0,1.97,0.56,0.0
229,1707,Midfielder,LaLiga 2,A. Ochoa,Málaga,32,1024,0,12.0,5,0,18,4,3,3,3,65,401,312,48,17,2,16,0.0,0.0,0.0,0,0.0,1.05,0.44,5.71,35.24,27.42,4.22,1.49,0.18,1.41,1.58,0.35,0.26,0.26,0.26,0.0
230,1708,Midfielder,LaLiga 2,A. Martín,Mirandés,36,1642,1,23.0,6,2,30,17,15,24,4,91,575,451,68,18,2,14,0.0,0.11,0.05,3,0.16,1.26,0.33,4.99,31.52,24.72,3.73,0.99,0.11,0.77,1.64,0.93,0.82,1.32,0.22,0.0
231,1709,Midfielder,LaLiga 2,DFD. Fernández,CD Tenerife,15,316,0,6.0,1,1,8,0,1,4,3,27,76,55,3,4,0,2,0.0,0.28,0.0,1,0.28,1.71,0.28,7.69,21.65,15.66,0.85,1.14,0.0,0.57,2.28,0.0,0.28,1.14,0.85,0.0
