Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
N. Nartey,VfB Stuttgart,1,21,404,0,,0,0,0.0,,0.0,0,3,0,1,0,1,5,4,1,0,0,0,Midfielder
R. Hack,Borussia M'gladbach,34,2188,405,7,59.0,24,4,5.4061,5.401,3.8126,22,20,9,19,13,87,811,645,63,61,9,32,Midfielder
A. Schäfer,1. FC Union Berlin,32,1467,406,1,10.0,1,1,0.5713,0.571,1.1673,51,35,21,25,3,119,495,372,28,15,1,8,Midfielder
M. Kwarteng,VfL Bochum 1848,11,167,407,0,6.0,1,0,0.191,0.19,0.1461,4,1,0,0,2,11,75,60,2,1,0,4,Midfielder
C. Führich,VfB Stuttgart,33,1990,408,3,36.0,12,2,2.9524,2.938,6.0415,15,16,6,5,13,66,887,756,28,82,8,33,Midfielder
L. Maloney,1. FSV Mainz 05,26,800,409,0,3.0,0,0,0.3337,0.334,0.0559,22,40,14,18,1,45,283,202,54,1,0,1,Midfielder
A. Stiller,VfB Stuttgart,32,2743,410,8,21.0,4,1,1.7552,1.759,8.6109,49,47,26,22,11,135,2425,2180,180,95,14,59,Midfielder
F. Nmecha,Borussia Dortmund,26,1511,411,1,18.0,6,4,1.3106,1.311,1.1364,34,28,23,23,7,100,895,794,73,6,1,14,Midfielder
P. Osterhage,SC Freiburg,31,2274,412,0,21.0,3,1,1.5553,1.658,2.0489,45,33,18,31,10,109,1000,854,54,20,3,16,Midfielder
N. Tella,Bayer 04 Leverkusen,30,1368,413,4,28.0,11,2,3.0916,3.089,1.6302,16,10,4,12,10,78,311,251,11,25,2,18,Midfielder
W. Jeong,1. FC Union Berlin,22,1203,414,2,25.0,6,3,2.757,2.758,1.8745,10,9,11,13,11,48,423,336,11,34,2,14,Midfielder
F. Rieder,FC Augsburg,32,876,415,3,20.0,7,1,1.3808,1.382,2.4239,17,6,10,4,5,41,349,264,27,39,3,12,Midfielder
T. Krauß,1. FC Köln,14,1080,416,0,11.0,2,0,0.3794,0.383,0.9865,35,17,11,9,2,72,593,487,53,10,1,12,Midfielder
P. Sander,Borussia M'gladbach,28,1407,417,0,18.0,8,1,1.1787,1.181,0.9526,33,43,23,33,5,83,722,597,61,22,1,13,Midfielder
H. Hong,1. FSV Mainz 05,32,543,418,1,5.0,2,0,0.5152,0.515,1.1959,8,8,7,4,1,23,223,178,9,5,2,9,Midfielder
N. N'Goumou,Borussia M'gladbach,20,848,419,1,24.0,13,2,1.8645,1.867,1.25,17,13,4,9,6,47,234,182,3,22,1,6,Midfielder
N. Seiwald,RB Leipzig,32,2081,420,0,5.0,0,0,0.2206,0.215,2.6697,53,70,31,24,3,83,1289,1095,105,46,6,21,Midfielder
