Name,Team,App,Mins,ID,Assists,Shots,shotsOnTarget,Goals,xG,npxG,xA,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Position
K. Fischer,VfL Wolfsburg,32,2306,239,0,6.0,1,1,0.3297,0.328,0.9445,64,90,19,22,3,101,963,785,96,39,0,12,Defender
A. Amenda,Eintracht Frankfurt,24,121,240,0,,0,0,0.0,,0.3378,1,11,2,8,0,12,68,57,9,0,1,1,Defender
J. Scally,Borussia M'gladbach,33,2586,241,0,6.0,1,0,0.3834,0.384,1.2897,45,81,16,24,3,148,1269,1075,117,50,2,11,Defender
E. Chadaille Bitshiabu,RB Leipzig,28,1130,242,0,5.0,3,0,0.2833,0.283,0.5911,27,94,13,22,0,53,853,728,100,4,0,5,Defender
N. Collins,Eintracht Frankfurt,31,1489,243,1,5.0,2,1,0.7854,0.787,1.2281,33,69,16,13,0,80,810,717,55,17,1,2,Defender
K. Schmidt,SC Freiburg,1,0,244,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
L. Ullrich,Borussia M'gladbach,29,1916,245,2,8.0,2,1,0.8749,0.875,1.8986,25,65,23,14,2,64,671,521,93,47,3,8,Defender
L. Querfeld,1. FC Union Berlin,32,1750,246,2,16.0,4,2,1.1387,1.138,1.2312,25,139,19,67,5,106,796,648,171,0,2,10,Defender
NKN. König,SpVgg Greuther Fürth,1,0,247,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
A. Chaves,FC Augsburg,28,2191,248,0,10.0,2,1,0.8125,0.813,0.3452,51,131,37,70,3,140,1152,955,132,8,0,5,Defender
L. Jaquez,VfB Stuttgart,11,253,249,0,1.0,0,0,0.214,0.214,0.0819,3,4,3,4,1,7,210,193,19,1,0,0,Defender
F. Chiarodia,Borussia M'gladbach,33,385,250,0,4.0,1,1,0.2957,0.295,0.3513,10,51,9,7,0,17,200,168,20,0,1,1,Defender
M. Rosenfelder,SC Freiburg,27,1243,251,0,5.0,1,1,0.3927,0.391,0.2124,27,63,7,12,2,67,634,554,41,9,2,5,Defender
J. Makengo,SC Freiburg,31,753,252,0,,0,0,0.0,,0.4644,16,27,7,5,0,31,244,206,16,25,1,2,Defender
F. Mané,Borussia Dortmund,6,0,253,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
N. Veratschnig,1. FSV Mainz 05,27,369,254,0,7.0,1,0,0.2213,0.234,0.316,9,7,5,2,4,19,109,83,4,7,0,5,Defender
T. Oermann,Bayer 04 Leverkusen,32,2133,255,2,8.0,0,0,0.1558,0.154,0.7181,48,55,20,26,2,88,828,695,110,14,0,6,Defender
K. Nedeljković,RB Leipzig,14,477,256,0,4.0,0,0,0.5231,0.523,0.6095,11,11,2,0,1,13,178,161,12,17,0,3,Defender
N. Brown,Eintracht Frankfurt,28,1953,257,6,13.0,5,3,2.1827,2.183,4.6041,71,45,15,6,4,109,688,590,48,92,11,40,Defender
J. Belocian,VfL Wolfsburg,10,68,258,0,,0,0,0.0,,0.074,1,2,0,1,0,7,36,32,0,0,0,0,Defender
Arthur,Bayer 04 Leverkusen,31,765,259,1,1.0,0,0,0.0589,0.063,0.9805,14,26,9,10,1,35,327,269,20,16,1,2,Defender
K. Koulierakis,VfL Wolfsburg,31,2476,260,2,22.0,3,0,0.9554,0.954,0.7829,40,139,33,60,2,119,1522,1275,256,13,2,10,Defender
E. Baum,Eintracht Frankfurt,2,180,261,0,1.0,0,0,0.0,,0.0,6,5,2,0,0,9,68,46,9,5,1,3,Defender
A. Kabar,Borussia Dortmund,17,144,262,0,,0,0,0.0,,0.3524,5,3,1,2,0,10,83,76,5,1,1,3,Defender
F. Jeltsch,VfB Stuttgart,13,793,263,0,2.0,0,0,0.0511,0.051,0.3413,18,24,13,12,0,37,612,565,27,3,0,2,Defender
JBJ. Bürger,VfL Wolfsburg,1,0,264,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
B. Ogbus,SC Freiburg,7,17,265,0,,0,0,0.0,,0.0,1,1,1,0,0,1,4,4,0,0,0,0,Defender
N. Banks,FC Augsburg,20,281,266,0,1.0,0,0,0.0703,0.07,0.0274,11,28,5,8,1,20,160,151,12,2,0,0,Defender
JNJ. Norbye,RB Leipzig,5,0,267,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
KKK. Kościerski,VfL Bochum 1848,1,6,268,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
FMF. Meiser,FC Augsburg,5,0,269,0,,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Defender
